#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.314            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.314            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     88                11                0.001        0.000        0.000        0.000        0.000        159.272           
GPU 0     96                16                0.729        0.704        0.286        0.001        0.094        171.263           
GPU 0     97                19                0.919        0.875        0.322        0.001        0.119        137.954           
GPU 0     100               17                0.959        0.929        0.387        0.001        0.138        167.932           
GPU 0     97                17                0.950        0.924        0.392        0.001        0.139        171.956           
GPU 0     94                17                0.955        0.926        0.391        0.001        0.135        165.860           
GPU 0     97                16                0.943        0.898        0.346        0.001        0.123        167.545           
GPU 0     97                18                0.934        0.899        0.376        0.001        0.121        169.650           
GPU 0     97                18                0.951        0.915        0.375        0.001        0.136        169.068           
GPU 0     98                17                0.938        0.903        0.359        0.001        0.128        144.773           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     93                17                0.960        0.934        0.380        0.001        0.133        169.453           
GPU 0     94                20                0.948        0.912        0.378        0.001        0.128        167.577           
GPU 0     0                 0                 0.957        0.936        0.388        0.001        0.137        41.507            
GPU 0     0                 0                 0.335        0.327        0.139        0.000        0.047        41.018            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.115            
