Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,3200,103.54625,30.969040637188012
StepA,3200,9.810625,31.004747601976554
StepB,3200,33.4328125,30.996939052268587
StepD,3200,4.36375,31.082446188515036
StepE,3200,35.2178125,31.113271754982986
