Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,12000,619.3196666666666,196.59884006684362
StepA,12000,20.38875,198.87305270135894
StepB,12000,204.3855,197.80763207780433
StepD,12000,28.540416666666665,198.5308715505261
StepE,12000,149.26208333333332,198.20950744937397
