#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.443            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     94                17                0.830        0.804        0.326        0.001        0.117        165.567           
GPU 0     99                20                0.960        0.930        0.388        0.001        0.141        178.046           
GPU 0     97                15                0.960        0.930        0.388        0.001        0.141        160.549           
GPU 0     96                17                0.960        0.930        0.396        0.001        0.136        163.590           
GPU 0     96                19                0.952        0.927        0.399        0.001        0.150        167.433           
GPU 0     97                17                0.966        0.939        0.405        0.001        0.142        126.429           
GPU 0     97                19                0.944        0.917        0.389        0.001        0.136        167.670           
GPU 0     97                19                0.962        0.939        0.392        0.001        0.143        164.182           
GPU 0     100               17                0.916        0.872        0.327        0.001        0.125        164.477           
GPU 0     96                16                0.962        0.937        0.389        0.001        0.137        124.763           
GPU 0     97                19                0.926        0.894        0.360        0.001        0.128        172.922           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               20                0.953        0.926        0.398        0.001        0.139        162.029           
GPU 0     95                20                0.897        0.854        0.324        0.001        0.123        161.583           
GPU 0     90                12                0.964        0.937        0.419        0.001        0.134        176.902           
GPU 0     97                16                0.862        0.815        0.306        0.001        0.113        123.997           
GPU 0     85                11                0.958        0.929        0.395        0.001        0.130        170.809           
GPU 0     95                13                0.930        0.893        0.362        0.001        0.135        152.586           
GPU 0     97                16                0.798        0.757        0.274        0.001        0.100        167.978           
GPU 0     96                15                0.891        0.853        0.352        0.001        0.113        148.048           
GPU 0     95                15                0.831        0.794        0.308        0.001        0.109        164.815           
GPU 0     96                15                0.728        0.692        0.275        0.001        0.094        166.338           
GPU 0     82                13                0.843        0.811        0.324        0.001        0.114        74.149            
GPU 0     97                16                0.841        0.798        0.305        0.001        0.109        123.013           
GPU 0     77                10                0.822        0.782        0.309        0.001        0.105        99.732            
GPU 0     30                5                 0.827        0.787        0.294        0.001        0.112        147.602           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     77                10                0.658        0.620        0.231        0.000        0.085        174.347           
GPU 0     33                4                 0.769        0.731        0.284        0.001        0.103        140.255           
GPU 0     0                 0                 0.593        0.547        0.188        0.000        0.069        41.938            
GPU 0     0                 0                 0.093        0.079        0.018        0.000        0.007        41.045            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.742            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.448            
