Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,4000,1041.256,40.58688637701159
StepAudio,4000,128.856,40.90439619998159
StepSearch,4000,19.24775,40.93663009661044
StepToxCheck,4000,72.7105,40.92783399670531
StepTTS,4000,258.464,40.684310095811554
