#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        46.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.532            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.531            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.434            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     56                8                 0.000        0.000        0.000        0.000        0.000        80.538            
GPU 0     56                9                 0.351        0.322        0.137        0.001        0.041        166.749           
GPU 0     59                9                 0.608        0.550        0.209        0.002        0.081        178.187           
GPU 0     57                8                 0.582        0.512        0.176        0.002        0.074        81.038            
GPU 0     65                10                0.576        0.512        0.187        0.002        0.075        170.083           
GPU 0     79                14                0.554        0.487        0.167        0.002        0.067        75.336            
GPU 0     42                7                 0.615        0.558        0.217        0.002        0.084        65.101            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     50                7                 0.618        0.558        0.207        0.002        0.083        174.594           
GPU 0     20                3                 0.576        0.513        0.200        0.002        0.075        73.176            
GPU 0     33                6                 0.474        0.400        0.129        0.002        0.056        109.558           
GPU 0     60                9                 0.545        0.484        0.173        0.002        0.070        99.837            
GPU 0     52                10                0.594        0.526        0.185        0.002        0.074        167.914           
GPU 0     61                9                 0.631        0.581        0.225        0.003        0.091        123.476           
GPU 0     55                8                 0.543        0.462        0.143        0.002        0.065        135.260           
GPU 0     59                11                0.575        0.498        0.169        0.002        0.071        82.543            
GPU 0     57                8                 0.583        0.521        0.190        0.002        0.076        143.005           
GPU 0     0                 0                 0.600        0.532        0.195        0.002        0.078        65.613            
