Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:17:56, 0,  24576,  1,  24050
2025-04-01 03:18:01, 0,  24576,  1,  24050
2025-04-01 03:18:06, 0,  24576,  1,  24050
2025-04-01 03:18:11, 0,  24576,  4,  24046
2025-04-01 03:18:16, 0,  24576,  1439,  22611
2025-04-01 03:18:21, 0,  24576,  1439,  22611
2025-04-01 03:18:26, 0,  24576,  1439,  22611
2025-04-01 03:18:31, 0,  24576,  1439,  22611
2025-04-01 03:18:36, 0,  24576,  1439,  22611
2025-04-01 03:18:41, 0,  24576,  1439,  22611
2025-04-01 03:18:46, 0,  24576,  1439,  22611
2025-04-01 03:18:52, 0,  24576,  9855,  14195
2025-04-01 03:18:57, 0,  24576,  22169,  1881
2025-04-01 03:19:02, 0,  24576,  22169,  1881
2025-04-01 03:19:07, 0,  24576,  22169,  1881
2025-04-01 03:19:12, 0,  24576,  22169,  1881
2025-04-01 03:19:17, 0,  24576,  22169,  1881
2025-04-01 03:19:22, 0,  24576,  22169,  1881
2025-04-01 03:19:27, 0,  24576,  22169,  1881
2025-04-01 03:19:32, 0,  24576,  13017,  11033
2025-04-01 03:19:37, 0,  24576,  13017,  11033
2025-04-01 03:19:42, 0,  24576,  13017,  11033
2025-04-01 03:19:47, 0,  24576,  13017,  11033
2025-04-01 03:19:52, 0,  24576,  13017,  11033
