#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.534            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.309            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.418            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.516            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.516            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.710            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.351            
GPU 0     N/A               N/A               0.025        0.020        0.010        0.000        0.007        75.748            
GPU 0     N/A               N/A               0.091        0.080        0.043        0.002        0.028        72.904            
GPU 0     N/A               N/A               0.084        0.074        0.039        0.002        0.026        71.514            
GPU 0     N/A               N/A               0.088        0.077        0.040        0.002        0.027        75.649            
GPU 0     N/A               N/A               0.084        0.073        0.038        0.002        0.026        70.332            
GPU 0     N/A               N/A               0.087        0.077        0.040        0.002        0.027        77.700            
GPU 0     N/A               N/A               0.084        0.074        0.039        0.002        0.026        70.156            
GPU 0     N/A               N/A               0.092        0.081        0.043        0.002        0.028        70.156            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.082        0.072        0.037        0.002        0.025        86.057            
GPU 0     N/A               N/A               0.084        0.074        0.038        0.002        0.026        77.700            
GPU 0     N/A               N/A               0.088        0.077        0.039        0.002        0.027        73.197            
GPU 0     N/A               N/A               0.094        0.082        0.043        0.002        0.029        84.012            
GPU 0     N/A               N/A               0.090        0.078        0.040        0.002        0.028        83.116            
GPU 0     N/A               N/A               0.090        0.079        0.042        0.002        0.028        68.474            
GPU 0     N/A               N/A               0.079        0.069        0.035        0.002        0.024        79.210            
GPU 0     N/A               N/A               0.077        0.068        0.035        0.002        0.024        79.307            
GPU 0     N/A               N/A               0.088        0.078        0.041        0.002        0.027        68.473            
GPU 0     N/A               N/A               0.097        0.085        0.045        0.002        0.030        79.380            
GPU 0     N/A               N/A               0.091        0.080        0.043        0.002        0.028        68.669            
GPU 0     N/A               N/A               0.080        0.070        0.037        0.002        0.024        66.309            
GPU 0     N/A               N/A               0.079        0.070        0.036        0.002        0.024        64.821            
GPU 0     N/A               N/A               0.030        0.027        0.014        0.001        0.010        64.821            
