Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,4000,3446.12025,39.575356425553814
StepAudio,4000,139.864,42.59170526539956
StepSearch,4000,19.42225,42.610307433368135
StepToxCheck,4000,76.3945,42.601684896637664
StepTTS,4000,269.76125,39.63535473642489
