#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.925            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.613            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.808            
GPU 0     N/A               N/A               0.022        0.017        0.005        0.000        0.005        81.367            
GPU 0     N/A               N/A               0.573        0.515        0.287        0.012        0.167        109.302           
GPU 0     N/A               N/A               0.565        0.508        0.283        0.012        0.164        112.269           
GPU 0     N/A               N/A               0.573        0.513        0.286        0.012        0.166        129.069           
GPU 0     N/A               N/A               0.573        0.513        0.286        0.012        0.166        124.980           
GPU 0     N/A               N/A               0.576        0.516        0.287        0.012        0.168        126.211           
GPU 0     N/A               N/A               0.579        0.520        0.289        0.012        0.168        120.183           
GPU 0     N/A               N/A               0.564        0.504        0.280        0.012        0.164        128.973           
GPU 0     N/A               N/A               0.576        0.516        0.287        0.012        0.167        135.836           
GPU 0     N/A               N/A               0.570        0.510        0.285        0.012        0.166        131.203           
GPU 0     N/A               N/A               0.572        0.513        0.285        0.012        0.167        110.287           
GPU 0     N/A               N/A               0.562        0.505        0.284        0.012        0.164        115.685           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.574        0.514        0.285        0.012        0.166        133.119           
GPU 0     N/A               N/A               0.543        0.484        0.269        0.011        0.157        107.333           
GPU 0     N/A               N/A               0.565        0.506        0.279        0.012        0.163        130.601           
GPU 0     N/A               N/A               0.551        0.493        0.274        0.012        0.160        125.808           
GPU 0     N/A               N/A               0.564        0.503        0.280        0.012        0.163        124.440           
GPU 0     N/A               N/A               0.549        0.489        0.272        0.012        0.161        112.588           
GPU 0     N/A               N/A               0.516        0.465        0.266        0.012        0.152        112.853           
GPU 0     N/A               N/A               0.513        0.464        0.266        0.012        0.153        108.558           
GPU 0     N/A               N/A               0.492        0.443        0.252        0.011        0.145        114.044           
GPU 0     N/A               N/A               0.468        0.426        0.246        0.011        0.139        97.755            
GPU 0     N/A               N/A               0.516        0.467        0.267        0.012        0.153        117.716           
GPU 0     N/A               N/A               0.513        0.462        0.265        0.012        0.152        100.420           
GPU 0     N/A               N/A               0.507        0.461        0.264        0.012        0.151        95.910            
GPU 0     N/A               N/A               0.496        0.448        0.256        0.011        0.147        103.553           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.508        0.459        0.262        0.012        0.150        132.295           
GPU 0     N/A               N/A               0.508        0.460        0.264        0.012        0.150        108.460           
GPU 0     N/A               N/A               0.453        0.411        0.247        0.012        0.144        101.986           
GPU 0     N/A               N/A               0.352        0.324        0.213        0.011        0.120        103.813           
GPU 0     N/A               N/A               0.367        0.339        0.225        0.012        0.127        67.876            
GPU 0     N/A               N/A               0.224        0.207        0.137        0.007        0.077        67.583            
