#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.995            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.002        28.212            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.017            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.017            
GPU 0     6                 0                 0.001        0.000        0.000        0.000        0.000        34.837            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.837            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.642            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.642            
GPU 0     56                8                 0.000        0.000        0.000        0.000        0.000        164.122           
GPU 0     26                4                 0.424        0.356        0.104        0.001        0.046        63.309            
GPU 0     58                8                 0.434        0.362        0.106        0.001        0.051        61.430            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     39                6                 0.372        0.308        0.086        0.001        0.043        62.028            
GPU 0     66                10                0.439        0.364        0.102        0.001        0.051        98.881            
GPU 0     32                5                 0.445        0.369        0.105        0.001        0.051        102.073           
GPU 0     39                5                 0.409        0.338        0.095        0.001        0.047        102.640           
GPU 0     62                9                 0.414        0.345        0.100        0.001        0.048        107.114           
GPU 0     57                8                 0.387        0.330        0.101        0.001        0.047        116.644           
GPU 0     59                9                 0.472        0.391        0.110        0.001        0.054        93.079            
GPU 0     61                9                 0.428        0.359        0.106        0.001        0.050        62.516            
GPU 0     39                6                 0.470        0.393        0.117        0.002        0.055        109.602           
GPU 0     39                6                 0.369        0.307        0.087        0.001        0.043        62.516            
GPU 0     39                6                 0.413        0.341        0.095        0.001        0.048        62.614            
GPU 0     61                9                 0.461        0.387        0.117        0.002        0.055        170.099           
GPU 0     69                10                0.431        0.363        0.110        0.001        0.050        74.038            
GPU 0     0                 0                 0.449        0.381        0.117        0.002        0.053        150.040           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     21                3                 0.476        0.398        0.118        0.002        0.055        104.580           
GPU 0     64                10                0.452        0.379        0.112        0.001        0.053        82.021            
GPU 0     62                9                 0.380        0.317        0.094        0.001        0.045        127.340           
GPU 0     68                10                0.464        0.388        0.115        0.002        0.054        106.374           
GPU 0     39                6                 0.422        0.352        0.102        0.001        0.049        69.110            
GPU 0     74                11                0.509        0.429        0.133        0.002        0.059        163.541           
GPU 0     0                 0                 0.479        0.405        0.124        0.002        0.056        63.004            
GPU 0     0                 0                 0.339        0.280        0.078        0.001        0.039        35.937            
