#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.507            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.751            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.751            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.458            
GPU 0     78                50                0.133        0.119        0.064        0.028        0.054        64.008            
GPU 0     98                61                0.597        0.541        0.309        0.120        0.300        145.048           
GPU 0     100               62                0.597        0.541        0.309        0.120        0.300        148.235           
GPU 0     50                31                0.642        0.575        0.330        0.126        0.317        117.500           
GPU 0     56                33                0.657        0.598        0.339        0.132        0.327        155.059           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     59                39                0.591        0.529        0.302        0.116        0.292        160.917           
GPU 0     64                43                0.635        0.572        0.327        0.125        0.315        186.872           
GPU 0     57                35                0.621        0.555        0.319        0.120        0.305        176.812           
GPU 0     92                59                0.589        0.526        0.302        0.115        0.288        90.461            
GPU 0     21                13                0.576        0.523        0.298        0.115        0.288        62.922            
GPU 0     68                46                0.607        0.555        0.317        0.123        0.308        67.044            
GPU 0     45                25                0.594        0.538        0.307        0.118        0.296        63.922            
GPU 0     52                31                0.577        0.513        0.293        0.113        0.279        61.641            
GPU 0     67                40                0.562        0.497        0.285        0.107        0.272        73.058            
GPU 0     71                39                0.610        0.551        0.314        0.120        0.302        63.519            
GPU 0     30                19                0.608        0.551        0.315        0.121        0.304        62.824            
GPU 0     61                35                0.597        0.540        0.310        0.118        0.298        173.303           
GPU 0     74                49                0.604        0.531        0.304        0.114        0.288        81.513            
GPU 0     56                29                0.563        0.514        0.293        0.114        0.284        155.685           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     34                22                0.544        0.482        0.276        0.104        0.263        179.380           
GPU 0     28                16                0.597        0.534        0.305        0.117        0.292        146.966           
GPU 0     0                 0                 0.596        0.533        0.305        0.117        0.291        36.229            
GPU 0     0                 0                 0.069        0.064        0.036        0.015        0.030        36.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.132            
