#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.234            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.825            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.864            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.852            
GPU 0     93                15                0.173        0.156        0.043        0.000        0.013        147.003           
GPU 0     86                11                0.610        0.525        0.125        0.000        0.060        158.849           
GPU 0     93                12                0.569        0.488        0.114        0.000        0.056        182.793           
GPU 0     68                9                 0.578        0.497        0.116        0.000        0.057        152.909           
GPU 0     74                9                 0.543        0.468        0.111        0.000        0.054        73.206            
GPU 0     82                10                0.610        0.522        0.118        0.000        0.060        144.033           
GPU 0     66                8                 0.607        0.522        0.124        0.000        0.060        160.898           
GPU 0     53                7                 0.540        0.464        0.110        0.000        0.053        71.456            
GPU 0     71                9                 0.483        0.417        0.101        0.000        0.048        164.454           
GPU 0     85                11                0.473        0.405        0.093        0.000        0.047        155.617           
GPU 0     47                6                 0.526        0.451        0.105        0.000        0.052        70.771            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     21                3                 0.557        0.478        0.111        0.000        0.055        97.329            
GPU 0     88                11                0.599        0.511        0.114        0.000        0.059        151.997           
GPU 0     83                10                0.557        0.481        0.117        0.000        0.055        98.592            
GPU 0     44                6                 0.464        0.397        0.090        0.000        0.046        82.008            
GPU 0     15                2                 0.562        0.480        0.108        0.000        0.055        75.875            
GPU 0     56                7                 0.554        0.475        0.109        0.000        0.055        151.619           
GPU 0     70                9                 0.598        0.515        0.124        0.000        0.059        162.395           
GPU 0     78                10                0.540        0.463        0.107        0.000        0.053        139.372           
GPU 0     40                5                 0.538        0.462        0.107        0.000        0.053        78.058            
GPU 0     46                6                 0.538        0.462        0.107        0.000        0.053        96.452            
GPU 0     55                7                 0.504        0.431        0.099        0.000        0.050        166.744           
GPU 0     0                 0                 0.481        0.412        0.094        0.000        0.047        40.235            
GPU 0     0                 0                 0.282        0.243        0.058        0.000        0.026        39.844            
