#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        30.121            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.710            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.016            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.016            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.114            
GPU 0     N/A               N/A               0.512        0.454        0.247        0.010        0.147        119.392           
GPU 0     N/A               N/A               0.566        0.504        0.279        0.012        0.164        118.385           
GPU 0     N/A               N/A               0.577        0.515        0.290        0.013        0.169        115.783           
GPU 0     N/A               N/A               0.577        0.515        0.290        0.013        0.169        134.770           
GPU 0     N/A               N/A               0.588        0.524        0.295        0.013        0.172        136.082           
GPU 0     N/A               N/A               0.584        0.521        0.292        0.013        0.172        113.315           
GPU 0     N/A               N/A               0.579        0.520        0.293        0.013        0.170        126.658           
GPU 0     N/A               N/A               0.589        0.524        0.293        0.013        0.171        120.782           
GPU 0     N/A               N/A               0.583        0.520        0.292        0.013        0.171        125.274           
GPU 0     N/A               N/A               0.596        0.531        0.294        0.013        0.175        136.222           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.584        0.522        0.292        0.013        0.172        139.042           
GPU 0     N/A               N/A               0.589        0.525        0.294        0.013        0.172        132.891           
GPU 0     N/A               N/A               0.580        0.520        0.293        0.013        0.171        126.100           
GPU 0     N/A               N/A               0.565        0.502        0.277        0.012        0.164        119.854           
GPU 0     N/A               N/A               0.578        0.515        0.287        0.013        0.169        128.826           
GPU 0     N/A               N/A               0.594        0.530        0.297        0.013        0.175        119.006           
GPU 0     N/A               N/A               0.582        0.519        0.291        0.013        0.172        125.576           
GPU 0     N/A               N/A               0.576        0.512        0.284        0.012        0.168        127.740           
GPU 0     N/A               N/A               0.573        0.511        0.286        0.013        0.168        132.681           
GPU 0     N/A               N/A               0.587        0.523        0.293        0.013        0.172        139.240           
GPU 0     N/A               N/A               0.577        0.514        0.288        0.013        0.169        127.182           
GPU 0     N/A               N/A               0.570        0.507        0.283        0.012        0.166        124.774           
GPU 0     N/A               N/A               0.570        0.509        0.285        0.012        0.167        130.450           
GPU 0     N/A               N/A               0.584        0.519        0.290        0.013        0.170        123.438           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.571        0.508        0.282        0.012        0.167        106.880           
GPU 0     N/A               N/A               0.412        0.379        0.248        0.013        0.139        106.878           
GPU 0     N/A               N/A               0.401        0.370        0.246        0.013        0.138        68.071            
GPU 0     N/A               N/A               0.071        0.066        0.044        0.002        0.024        67.778            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.492            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.297            
