#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.265            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.861            
GPU 0     41                8                 0.592        0.550        0.239        0.003        0.083        193.154           
GPU 0     95                15                0.619        0.573        0.274        0.003        0.089        91.483            
GPU 0     58                11                0.671        0.621        0.278        0.003        0.096        164.293           
GPU 0     80                15                0.655        0.607        0.283        0.003        0.095        166.439           
GPU 0     78                15                0.664        0.619        0.269        0.003        0.098        174.995           
GPU 0     49                9                 0.661        0.616        0.278        0.003        0.099        170.227           
GPU 0     93                15                0.657        0.611        0.283        0.003        0.097        87.310            
GPU 0     77                13                0.657        0.611        0.283        0.003        0.097        80.414            
GPU 0     86                17                0.668        0.614        0.260        0.003        0.095        111.020           
GPU 0     100               20                0.648        0.602        0.263        0.003        0.099        88.510            
GPU 0     89                17                0.657        0.613        0.268        0.003        0.101        89.411            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     91                18                0.667        0.625        0.280        0.003        0.104        170.667           
GPU 0     40                6                 0.673        0.627        0.264        0.003        0.099        138.834           
GPU 0     91                17                0.614        0.560        0.232        0.003        0.089        166.449           
GPU 0     94                15                0.654        0.608        0.265        0.003        0.097        83.303            
GPU 0     85                16                0.664        0.613        0.275        0.003        0.094        105.083           
GPU 0     62                11                0.662        0.614        0.267        0.003        0.096        96.203            
GPU 0     100               20                0.639        0.585        0.252        0.003        0.090        94.737            
GPU 0     86                16                0.650        0.606        0.261        0.003        0.098        94.633            
GPU 0     46                10                0.645        0.591        0.247        0.003        0.091        98.026            
GPU 0     84                14                0.661        0.615        0.275        0.003        0.096        197.873           
GPU 0     62                12                0.620        0.577        0.255        0.003        0.091        181.334           
GPU 0     44                8                 0.657        0.613        0.275        0.003        0.098        198.605           
GPU 0     62                11                0.633        0.585        0.247        0.003        0.087        192.106           
GPU 0     0                 0                 0.612        0.564        0.250        0.003        0.087        41.142            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.310        0.288        0.124        0.001        0.045        40.543            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.947            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.543            
