#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        51.710            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.523            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.425            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.314            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.354            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.365            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     70                13                0.000        0.000        0.000        0.000        0.000        118.600           
GPU 0     86                15                0.530        0.488        0.210        0.002        0.074        90.232            
GPU 0     43                8                 0.627        0.588        0.260        0.002        0.092        165.980           
GPU 0     80                14                0.624        0.585        0.260        0.002        0.092        82.851            
GPU 0     76                13                0.608        0.567        0.250        0.003        0.090        80.228            
GPU 0     78                13                0.621        0.581        0.259        0.002        0.092        88.663            
GPU 0     95                16                0.646        0.604        0.269        0.003        0.096        166.721           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     64                11                0.658        0.616        0.273        0.003        0.098        197.746           
GPU 0     61                11                0.648        0.608        0.270        0.003        0.096        167.402           
GPU 0     32                6                 0.600        0.561        0.247        0.003        0.089        75.193            
GPU 0     72                12                0.651        0.610        0.269        0.003        0.096        166.282           
GPU 0     44                8                 0.623        0.582        0.261        0.003        0.092        174.707           
GPU 0     84                15                0.643        0.604        0.266        0.003        0.095        86.494            
GPU 0     74                12                0.582        0.543        0.241        0.003        0.087        166.816           
GPU 0     0                 0                 0.638        0.599        0.265        0.003        0.094        40.333            
GPU 0     0                 0                 0.018        0.014        0.006        0.000        0.002        39.942            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.746            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.428            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.330            
