#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        26.524            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.907            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.603            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.701            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.597            
GPU 0     N/A               N/A               0.253        0.215        0.115        0.005        0.072        107.997           
GPU 0     N/A               N/A               0.329        0.277        0.143        0.006        0.093        76.295            
GPU 0     N/A               N/A               0.301        0.258        0.142        0.006        0.088        108.774           
GPU 0     N/A               N/A               0.321        0.274        0.147        0.006        0.094        102.500           
GPU 0     N/A               N/A               0.343        0.294        0.158        0.007        0.100        107.640           
GPU 0     N/A               N/A               0.343        0.294        0.158        0.007        0.100        71.551            
GPU 0     N/A               N/A               0.347        0.294        0.155        0.006        0.100        98.190            
GPU 0     N/A               N/A               0.347        0.293        0.153        0.006        0.099        75.219            
GPU 0     N/A               N/A               0.335        0.285        0.150        0.006        0.098        83.274            
GPU 0     N/A               N/A               0.338        0.289        0.155        0.007        0.099        63.597            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.212        0.181        0.098        0.004        0.062        63.407            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.505            
