#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.506            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     95                20                0.338        0.328        0.141        0.000        0.041        176.248           
GPU 0     94                21                0.941        0.917        0.383        0.001        0.151        161.661           
GPU 0     100               17                0.964        0.942        0.390        0.001        0.153        166.860           
GPU 0     95                16                0.964        0.942        0.390        0.001        0.153        163.440           
GPU 0     100               22                0.963        0.939        0.424        0.001        0.147        165.996           
GPU 0     100               22                0.964        0.942        0.398        0.001        0.160        179.567           
GPU 0     100               21                0.966        0.943        0.407        0.001        0.157        166.860           
GPU 0     100               22                0.966        0.942        0.398        0.001        0.162        164.994           
GPU 0     100               22                0.964        0.941        0.423        0.001        0.147        158.673           
GPU 0     100               22                0.964        0.943        0.414        0.001        0.153        164.616           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               17                0.961        0.945        0.398        0.001        0.163        162.655           
GPU 0     100               17                0.967        0.944        0.421        0.001        0.149        164.119           
GPU 0     93                17                0.958        0.934        0.421        0.001        0.145        164.067           
GPU 0     55                12                0.963        0.939        0.423        0.001        0.146        162.255           
GPU 0     95                20                0.922        0.899        0.400        0.001        0.143        173.402           
GPU 0     94                20                0.963        0.943        0.416        0.001        0.151        156.777           
GPU 0     95                20                0.960        0.944        0.398        0.001        0.162        165.499           
GPU 0     95                20                0.964        0.947        0.399        0.001        0.163        170.793           
GPU 0     100               21                0.963        0.947        0.399        0.001        0.163        164.662           
GPU 0     98                21                0.962        0.946        0.399        0.001        0.163        164.119           
GPU 0     100               21                0.964        0.948        0.399        0.001        0.163        169.510           
GPU 0     95                20                0.965        0.948        0.399        0.001        0.163        163.428           
GPU 0     94                20                0.965        0.949        0.400        0.001        0.163        164.119           
GPU 0     100               22                0.965        0.949        0.400        0.001        0.162        167.700           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               21                0.964        0.948        0.399        0.001        0.162        164.359           
GPU 0     100               21                0.964        0.948        0.399        0.001        0.162        154.091           
GPU 0     100               21                0.964        0.948        0.399        0.001        0.162        166.235           
GPU 0     0                 0                 0.964        0.947        0.399        0.001        0.162        37.915            
