Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,23000,1002.8832608695652,171.83542648805746
StepA,23000,14.96791304347826,173.63732447531328
StepB,23000,362.911,171.9651882644974
StepD,23000,32.83278260869565,172.32465965879717
StepE,23000,106.011,172.46033412315168
