#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.323            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.509            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.411            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.411            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.449            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     100               21                0.000        0.000        0.000        0.000        0.000        163.584           
GPU 0     96                16                0.394        0.382        0.163        0.000        0.050        170.378           
GPU 0     96                21                0.955        0.930        0.408        0.001        0.140        163.228           
GPU 0     93                15                0.955        0.934        0.402        0.001        0.153        169.457           
GPU 0     96                16                0.944        0.917        0.384        0.001        0.142        166.454           
GPU 0     100               21                0.960        0.937        0.416        0.001        0.145        165.571           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                15                0.962        0.937        0.398        0.001        0.157        168.088           
GPU 0     97                21                0.938        0.909        0.376        0.001        0.133        166.612           
GPU 0     94                15                0.964        0.941        0.404        0.001        0.150        166.886           
GPU 0     95                20                0.967        0.942        0.413        0.001        0.150        159.963           
GPU 0     96                16                0.956        0.928        0.380        0.001        0.144        169.842           
GPU 0     22                4                 0.965        0.943        0.408        0.001        0.145        75.276            
GPU 0     0                 0                 0.883        0.857        0.370        0.001        0.140        41.213            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.432            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.138            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.820            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.624            
