#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.423            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.710            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.613            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.820            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.016            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.016            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        101.212           
GPU 0     N/A               N/A               0.290        0.257        0.138        0.006        0.086        104.396           
GPU 0     N/A               N/A               0.451        0.402        0.219        0.010        0.135        113.656           
GPU 0     N/A               N/A               0.474        0.422        0.236        0.011        0.143        101.586           
GPU 0     N/A               N/A               0.466        0.415        0.230        0.010        0.141        129.529           
GPU 0     N/A               N/A               0.456        0.406        0.224        0.010        0.139        98.354            
GPU 0     N/A               N/A               0.473        0.420        0.231        0.010        0.143        110.395           
GPU 0     N/A               N/A               0.491        0.437        0.242        0.011        0.149        131.450           
GPU 0     N/A               N/A               0.481        0.426        0.237        0.011        0.144        110.689           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.468        0.416        0.228        0.010        0.140        109.541           
GPU 0     N/A               N/A               0.462        0.414        0.232        0.011        0.142        118.663           
GPU 0     N/A               N/A               0.458        0.406        0.224        0.010        0.138        108.543           
GPU 0     N/A               N/A               0.472        0.419        0.229        0.010        0.141        104.279           
GPU 0     N/A               N/A               0.449        0.399        0.220        0.010        0.135        123.012           
GPU 0     N/A               N/A               0.472        0.420        0.230        0.010        0.141        108.557           
GPU 0     N/A               N/A               0.454        0.404        0.222        0.010        0.137        128.640           
GPU 0     N/A               N/A               0.465        0.414        0.230        0.010        0.142        107.765           
GPU 0     N/A               N/A               0.471        0.419        0.233        0.010        0.142        127.406           
GPU 0     N/A               N/A               0.470        0.417        0.229        0.010        0.140        130.812           
GPU 0     N/A               N/A               0.482        0.427        0.236        0.011        0.146        95.008            
GPU 0     N/A               N/A               0.460        0.407        0.223        0.010        0.138        120.436           
GPU 0     N/A               N/A               0.475        0.421        0.228        0.010        0.141        112.269           
GPU 0     N/A               N/A               0.473        0.420        0.230        0.010        0.142        116.733           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.459        0.409        0.225        0.010        0.138        125.577           
GPU 0     N/A               N/A               0.477        0.422        0.229        0.010        0.142        123.691           
GPU 0     N/A               N/A               0.472        0.419        0.233        0.010        0.142        106.781           
GPU 0     N/A               N/A               0.480        0.428        0.239        0.011        0.146        97.755            
GPU 0     N/A               N/A               0.432        0.387        0.221        0.010        0.133        67.492            
