#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.058            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     96                20                0.000        0.000        0.000        0.000        0.000        166.198           
GPU 0     96                16                0.556        0.543        0.225        0.000        0.078        162.826           
GPU 0     92                18                0.955        0.935        0.402        0.001        0.153        151.363           
GPU 0     100               21                0.963        0.939        0.422        0.001        0.146        148.269           
GPU 0     100               21                0.963        0.940        0.422        0.001        0.146        168.074           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                18                0.963        0.940        0.419        0.001        0.147        165.085           
GPU 0     96                21                0.957        0.933        0.415        0.001        0.145        177.590           
GPU 0     100               21                0.967        0.944        0.421        0.001        0.148        172.938           
GPU 0     97                21                0.960        0.937        0.401        0.001        0.154        157.195           
GPU 0     100               21                0.967        0.944        0.395        0.001        0.162        159.374           
GPU 0     96                20                0.965        0.941        0.402        0.001        0.155        158.292           
GPU 0     0                 0                 0.966        0.942        0.404        0.001        0.156        41.507            
GPU 0     0                 0                 0.500        0.490        0.204        0.000        0.083        40.627            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.530            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.138            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.334            
