#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.443            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.167            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
GPU 0     100               20                0.596        0.551        0.239        0.003        0.088        74.051            
GPU 0     77                15                0.669        0.626        0.282        0.003        0.104        89.943            
GPU 0     57                12                0.660        0.618        0.278        0.003        0.103        172.344           
GPU 0     48                9                 0.670        0.626        0.283        0.003        0.104        98.331            
GPU 0     78                16                0.662        0.619        0.279        0.003        0.103        170.241           
GPU 0     65                13                0.662        0.619        0.279        0.003        0.103        121.773           
GPU 0     50                10                0.661        0.618        0.279        0.003        0.103        157.704           
GPU 0     61                11                0.665        0.621        0.281        0.003        0.104        184.181           
GPU 0     90                18                0.664        0.621        0.280        0.003        0.104        149.377           
GPU 0     83                16                0.622        0.582        0.262        0.003        0.098        94.540            
GPU 0     91                18                0.672        0.630        0.284        0.003        0.104        96.335            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     60                12                0.674        0.631        0.285        0.003        0.105        93.417            
GPU 0     43                8                 0.670        0.627        0.283        0.003        0.104        97.051            
GPU 0     73                12                0.666        0.622        0.281        0.003        0.104        162.213           
GPU 0     57                12                0.664        0.620        0.280        0.003        0.103        194.061           
GPU 0     47                9                 0.659        0.617        0.278        0.003        0.103        167.820           
GPU 0     43                9                 0.663        0.620        0.280        0.003        0.103        76.299            
GPU 0     78                16                0.662        0.620        0.280        0.003        0.103        175.426           
GPU 0     87                17                0.646        0.604        0.272        0.003        0.101        87.436            
GPU 0     91                18                0.656        0.614        0.276        0.003        0.102        124.865           
GPU 0     69                13                0.668        0.625        0.282        0.003        0.104        164.779           
GPU 0     30                7                 0.638        0.597        0.269        0.003        0.100        78.179            
GPU 0     87                14                0.596        0.558        0.252        0.003        0.093        211.220           
GPU 0     40                8                 0.615        0.575        0.258        0.003        0.096        109.937           
GPU 0     46                9                 0.623        0.582        0.264        0.003        0.097        99.338            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.664        0.622        0.280        0.003        0.104        41.350            
GPU 0     0                 0                 0.248        0.226        0.097        0.001        0.033        40.947            
