#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.900            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.380            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.988            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.184            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.119            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     38                5                 0.000        0.000        0.000        0.000        0.000        70.589            
GPU 0     95                14                0.495        0.463        0.156        0.000        0.048        147.883           
GPU 0     92                12                0.872        0.791        0.249        0.001        0.095        154.099           
GPU 0     73                10                0.812        0.722        0.209        0.001        0.084        154.031           
GPU 0     61                8                 0.804        0.720        0.213        0.001        0.083        70.102            
GPU 0     94                12                0.773        0.685        0.192        0.000        0.079        165.491           
GPU 0     87                11                0.849        0.763        0.223        0.001        0.088        175.924           
GPU 0     62                8                 0.821        0.730        0.205        0.001        0.084        171.562           
GPU 0     73                9                 0.739        0.663        0.195        0.000        0.076        166.308           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.698        0.614        0.167        0.000        0.070        40.396            
GPU 0     0                 0                 0.111        0.099        0.031        0.000        0.010        40.090            
