#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        47.539            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.727            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.666            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.666            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     54                8                 0.000        0.000        0.000        0.000        0.000        91.260            
GPU 0     67                9                 0.493        0.425        0.142        0.002        0.057        72.502            
GPU 0     70                10                0.454        0.382        0.116        0.001        0.053        164.784           
GPU 0     43                6                 0.520        0.440        0.135        0.002        0.061        96.269            
GPU 0     36                5                 0.472        0.398        0.118        0.002        0.056        149.941           
GPU 0     47                7                 0.449        0.375        0.111        0.001        0.052        129.757           
GPU 0     57                8                 0.468        0.391        0.115        0.002        0.054        162.024           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     62                9                 0.532        0.463        0.154        0.002        0.066        99.933            
GPU 0     40                6                 0.424        0.363        0.118        0.001        0.051        145.692           
GPU 0     70                10                0.463        0.388        0.115        0.002        0.054        69.734            
GPU 0     21                3                 0.528        0.468        0.158        0.002        0.067        65.809            
GPU 0     13                2                 0.532        0.452        0.146        0.002        0.063        89.554            
GPU 0     67                10                0.380        0.315        0.090        0.001        0.045        104.779           
GPU 0     24                3                 0.482        0.409        0.130        0.002        0.057        101.240           
GPU 0     58                9                 0.503        0.434        0.141        0.002        0.061        75.539            
GPU 0     41                6                 0.509        0.433        0.136        0.002        0.060        70.429            
GPU 0     48                9                 0.452        0.384        0.119        0.002        0.053        164.831           
GPU 0     68                10                0.524        0.455        0.155        0.002        0.066        166.933           
GPU 0     42                7                 0.498        0.427        0.138        0.002        0.059        123.005           
GPU 0     58                8                 0.472        0.408        0.133        0.002        0.057        164.527           
GPU 0     0                 0                 0.426        0.352        0.098        0.001        0.049        36.668            
