#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.137            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.630            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     28                3                 0.067        0.054        0.015        0.000        0.006        37.864            
GPU 0     29                3                 0.198        0.161        0.041        0.001        0.020        60.591            
GPU 0     28                3                 0.123        0.100        0.026        0.000        0.012        37.962            
GPU 0     20                3                 0.208        0.169        0.043        0.001        0.020        67.231            
GPU 0     58                6                 0.227        0.185        0.046        0.001        0.022        58.341            
GPU 0     3                 1                 0.129        0.106        0.028        0.000        0.014        52.297            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     15                2                 0.189        0.154        0.039        0.001        0.020        41.811            
GPU 0     5                 1                 0.151        0.123        0.031        0.000        0.016        69.087            
GPU 0     47                6                 0.143        0.117        0.030        0.000        0.015        69.185            
GPU 0     19                3                 0.174        0.142        0.036        0.001        0.019        69.501            
GPU 0     32                5                 0.214        0.175        0.044        0.001        0.024        69.507            
GPU 0     20                3                 0.182        0.148        0.038        0.001        0.017        65.846            
GPU 0     26                3                 0.218        0.179        0.047        0.001        0.025        42.215            
GPU 0     0                 0                 0.100        0.082        0.021        0.000        0.010        69.489            
GPU 0     53                6                 0.148        0.121        0.032        0.000        0.015        54.873            
GPU 0     53                5                 0.187        0.152        0.039        0.001        0.018        67.702            
GPU 0     0                 0                 0.258        0.210        0.054        0.001        0.027        38.354            
GPU 0     30                3                 0.141        0.115        0.029        0.000        0.012        73.345            
GPU 0     41                5                 0.224        0.183        0.047        0.001        0.025        74.326            
GPU 0     0                 0                 0.171        0.140        0.035        0.001        0.017        39.331            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.148        0.121        0.031        0.000        0.016        44.479            
GPU 0     0                 0                 0.180        0.147        0.038        0.001        0.019        69.892            
GPU 0     37                5                 0.199        0.163        0.043        0.001        0.022        68.696            
GPU 0     0                 0                 0.170        0.140        0.037        0.001        0.017        38.940            
GPU 0     17                2                 0.154        0.126        0.032        0.000        0.017        67.610            
GPU 0     20                3                 0.222        0.183        0.049        0.001        0.024        69.587            
GPU 0     25                3                 0.174        0.142        0.036        0.001        0.018        95.634            
GPU 0     75                7                 0.172        0.140        0.036        0.001        0.018        144.680           
GPU 0     19                2                 0.177        0.144        0.037        0.001        0.018        56.254            
GPU 0     6                 1                 0.211        0.173        0.045        0.001        0.022        58.830            
GPU 0     38                5                 0.137        0.112        0.029        0.000        0.013        74.303            
GPU 0     34                5                 0.146        0.119        0.030        0.000        0.014        137.220           
GPU 0     38                4                 0.229        0.187        0.049        0.001        0.026        38.549            
GPU 0     46                7                 0.118        0.096        0.025        0.000        0.010        108.053           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     29                3                 0.197        0.162        0.043        0.001        0.021        38.940            
GPU 0     29                3                 0.134        0.110        0.029        0.000        0.014        38.452            
GPU 0     59                6                 0.142        0.115        0.029        0.000        0.012        58.635            
GPU 0     30                3                 0.148        0.121        0.031        0.000        0.012        49.343            
GPU 0     0                 0                 0.155        0.126        0.032        0.000        0.016        61.404            
GPU 0     0                 0                 0.125        0.102        0.026        0.000        0.014        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.071            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.973            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.962            
