#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.933            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.573            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        71.269            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.476            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.574            
GPU 0     N/A               N/A               0.125        0.107        0.057        0.002        0.037        88.230            
GPU 0     N/A               N/A               0.156        0.134        0.068        0.003        0.046        96.953            
GPU 0     N/A               N/A               0.136        0.118        0.063        0.003        0.040        88.079            
GPU 0     N/A               N/A               0.150        0.130        0.068        0.003        0.045        89.088            
GPU 0     N/A               N/A               0.155        0.133        0.069        0.003        0.046        83.572            
GPU 0     N/A               N/A               0.156        0.135        0.071        0.003        0.047        101.953           
GPU 0     N/A               N/A               0.161        0.139        0.074        0.003        0.049        84.571            
GPU 0     N/A               N/A               0.158        0.136        0.073        0.003        0.048        82.194            
GPU 0     N/A               N/A               0.150        0.130        0.068        0.003        0.045        90.054            
GPU 0     N/A               N/A               0.152        0.131        0.068        0.003        0.046        73.844            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.150        0.130        0.069        0.003        0.045        76.299            
GPU 0     N/A               N/A               0.164        0.142        0.075        0.003        0.049        87.743            
GPU 0     N/A               N/A               0.148        0.128        0.067        0.003        0.044        84.070            
GPU 0     N/A               N/A               0.146        0.126        0.067        0.003        0.044        88.035            
GPU 0     N/A               N/A               0.158        0.136        0.071        0.003        0.047        78.156            
GPU 0     N/A               N/A               0.138        0.119        0.062        0.003        0.041        87.826            
GPU 0     N/A               N/A               0.144        0.125        0.065        0.003        0.043        97.442            
GPU 0     N/A               N/A               0.151        0.131        0.068        0.003        0.046        82.389            
GPU 0     N/A               N/A               0.153        0.132        0.068        0.003        0.046        96.454            
GPU 0     N/A               N/A               0.161        0.138        0.073        0.003        0.048        86.943            
GPU 0     N/A               N/A               0.120        0.104        0.055        0.002        0.036        73.942            
