#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.130            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     92                19                0.000        0.000        0.000        0.000        0.000        164.304           
GPU 0     56                7                 0.237        0.228        0.101        0.000        0.024        180.241           
GPU 0     91                12                0.807        0.748        0.253        0.001        0.098        159.457           
GPU 0     94                14                0.835        0.759        0.241        0.001        0.090        158.786           
GPU 0     97                17                0.900        0.832        0.269        0.001        0.105        163.949           
GPU 0     97                14                0.895        0.836        0.285        0.001        0.105        167.236           
GPU 0     98                15                0.901        0.848        0.300        0.001        0.108        164.226           
GPU 0     96                16                0.908        0.858        0.323        0.001        0.112        168.799           
GPU 0     96                13                0.915        0.864        0.312        0.001        0.115        138.997           
GPU 0     96                16                0.887        0.829        0.280        0.001        0.104        174.336           
GPU 0     96                15                0.870        0.813        0.279        0.001        0.104        162.815           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                17                0.919        0.851        0.279        0.001        0.103        167.095           
GPU 0     94                15                0.907        0.848        0.288        0.001        0.105        160.113           
GPU 0     90                12                0.916        0.852        0.274        0.001        0.105        149.911           
GPU 0     0                 0                 0.893        0.834        0.283        0.001        0.102        66.491            
GPU 0     0                 0                 0.564        0.517        0.163        0.000        0.066        36.864            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.766            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.668            
