#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.190            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.001        63.998            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.004            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.998            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.701            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.701            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.781            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        106.877           
GPU 0     N/A               N/A               0.311        0.267        0.144        0.006        0.091        104.970           
GPU 0     N/A               N/A               0.367        0.316        0.170        0.007        0.109        116.957           
GPU 0     N/A               N/A               0.352        0.301        0.162        0.007        0.102        82.982            
GPU 0     N/A               N/A               0.369        0.318        0.175        0.007        0.111        103.882           
GPU 0     N/A               N/A               0.423        0.365        0.200        0.008        0.124        87.278            
GPU 0     N/A               N/A               0.366        0.313        0.168        0.007        0.106        77.485            
GPU 0     N/A               N/A               0.374        0.319        0.172        0.007        0.108        112.013           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.377        0.322        0.174        0.007        0.110        63.712            
GPU 0     N/A               N/A               0.283        0.241        0.129        0.005        0.082        63.603            
