#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.140            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.535            
GPU 0     24                1                 0.001        0.000        0.000        0.000        0.000        34.751            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.760            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     57                7                 0.000        0.000        0.000        0.000        0.000        146.268           
GPU 0     69                9                 0.599        0.537        0.157        0.000        0.062        173.291           
GPU 0     73                9                 0.612        0.530        0.135        0.000        0.061        165.402           
GPU 0     92                12                0.667        0.580        0.148        0.000        0.066        141.194           
GPU 0     31                4                 0.674        0.589        0.156        0.000        0.067        160.389           
GPU 0     60                8                 0.560        0.488        0.124        0.000        0.056        147.304           
GPU 0     55                7                 0.643        0.563        0.151        0.000        0.064        70.019            
GPU 0     81                10                0.643        0.554        0.136        0.000        0.063        168.930           
GPU 0     65                8                 0.659        0.578        0.156        0.000        0.066        146.318           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     30                4                 0.718        0.627        0.165        0.000        0.072        63.422            
GPU 0     0                 0                 0.643        0.562        0.144        0.000        0.065        62.336            
GPU 0     0                 0                 0.321        0.276        0.065        0.000        0.031        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.631            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.533            
