#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.150            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.073            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.073            
GPU 0     86                13                0.000        0.000        0.000        0.000        0.000        141.981           
GPU 0     78                10                0.120        0.110        0.031        0.000        0.010        138.458           
GPU 0     81                10                0.494        0.423        0.096        0.000        0.048        67.511            
GPU 0     69                9                 0.429        0.369        0.087        0.000        0.042        155.451           
GPU 0     0                 0                 0.519        0.448        0.107        0.000        0.051        134.408           
GPU 0     36                4                 0.435        0.374        0.088        0.000        0.043        104.543           
GPU 0     85                11                0.524        0.448        0.100        0.000        0.051        182.564           
GPU 0     64                8                 0.510        0.441        0.108        0.000        0.051        152.509           
GPU 0     56                7                 0.448        0.384        0.088        0.000        0.044        142.438           
GPU 0     60                8                 0.481        0.412        0.095        0.000        0.047        69.182            
GPU 0     40                5                 0.536        0.457        0.103        0.000        0.052        149.381           
GPU 0     74                9                 0.581        0.498        0.116        0.000        0.057        161.599           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     75                9                 0.567        0.486        0.113        0.000        0.056        72.257            
GPU 0     26                3                 0.537        0.461        0.108        0.000        0.053        92.775            
GPU 0     69                9                 0.508        0.435        0.101        0.000        0.050        141.872           
GPU 0     82                10                0.522        0.448        0.104        0.000        0.051        149.824           
GPU 0     10                1                 0.529        0.452        0.102        0.000        0.052        107.057           
GPU 0     73                9                 0.519        0.445        0.103        0.000        0.051        102.747           
GPU 0     12                1                 0.597        0.514        0.122        0.000        0.059        71.965            
GPU 0     67                8                 0.532        0.458        0.110        0.000        0.052        94.189            
GPU 0     63                8                 0.485        0.417        0.098        0.000        0.048        131.020           
GPU 0     49                6                 0.577        0.497        0.119        0.000        0.057        85.351            
GPU 0     0                 0                 0.478        0.410        0.094        0.000        0.047        40.654            
