#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.370            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     24                14                0.102        0.082        0.036        0.014        0.028        69.504            
GPU 0     42                17                0.275        0.237        0.113        0.043        0.113        69.211            
GPU 0     0                 0                 0.240        0.215        0.108        0.043        0.108        44.050            
GPU 0     59                27                0.298        0.264        0.130        0.051        0.127        67.257            
GPU 0     12                1                 0.219        0.187        0.089        0.034        0.090        66.562            
GPU 0     8                 1                 0.219        0.187        0.089        0.034        0.090        63.684            
GPU 0     27                16                0.304        0.266        0.131        0.051        0.132        77.994            
GPU 0     32                21                0.260        0.221        0.105        0.039        0.106        66.275            
GPU 0     64                33                0.340        0.305        0.153        0.059        0.154        70.395            
GPU 0     20                2                 0.295        0.252        0.120        0.045        0.119        70.589            
GPU 0     51                21                0.307        0.269        0.132        0.050        0.132        87.072            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     15                1                 0.305        0.270        0.134        0.052        0.136        68.745            
GPU 0     0                 0                 0.270        0.230        0.111        0.043        0.111        171.523           
GPU 0     4                 1                 0.320        0.289        0.146        0.056        0.149        69.043            
GPU 0     1                 0                 0.267        0.237        0.117        0.044        0.118        69.114            
GPU 0     7                 2                 0.280        0.242        0.117        0.045        0.118        81.248            
GPU 0     10                1                 0.274        0.236        0.113        0.043        0.113        147.006           
GPU 0     42                21                0.300        0.265        0.131        0.051        0.134        69.428            
GPU 0     16                2                 0.286        0.238        0.111        0.041        0.110        69.408            
GPU 0     1                 0                 0.315        0.266        0.126        0.048        0.125        69.316            
GPU 0     32                21                0.247        0.206        0.095        0.036        0.095        158.844           
GPU 0     29                19                0.259        0.226        0.109        0.041        0.109        70.395            
GPU 0     19                5                 0.257        0.223        0.108        0.042        0.110        119.261           
GPU 0     0                 0                 0.255        0.222        0.108        0.042        0.109        69.635            
GPU 0     67                46                0.255        0.215        0.100        0.040        0.101        157.779           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     9                 1                 0.340        0.297        0.144        0.053        0.145        69.538            
GPU 0     6                 1                 0.266        0.232        0.113        0.044        0.115        70.123            
GPU 0     1                 0                 0.359        0.321        0.161        0.063        0.163        203.517           
GPU 0     10                1                 0.177        0.151        0.070        0.028        0.067        70.025            
GPU 0     22                5                 0.254        0.211        0.098        0.037        0.098        70.005            
GPU 0     66                45                0.293        0.256        0.124        0.048        0.126        129.984           
GPU 0     95                58                0.239        0.203        0.095        0.035        0.094        157.295           
GPU 0     0                 0                 0.338        0.304        0.154        0.060        0.156        47.935            
GPU 0     19                5                 0.197        0.171        0.082        0.035        0.079        69.934            
GPU 0     20                3                 0.273        0.233        0.110        0.041        0.110        83.647            
GPU 0     47                26                0.301        0.257        0.122        0.046        0.122        155.124           
GPU 0     0                 0                 0.251        0.212        0.099        0.039        0.097        69.809            
GPU 0     12                1                 0.311        0.276        0.136        0.053        0.139        80.846            
GPU 0     11                1                 0.274        0.235        0.113        0.042        0.113        69.836            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     8                 1                 0.233        0.191        0.088        0.032        0.087        70.498            
GPU 0     0                 0                 0.277        0.238        0.114        0.044        0.116        69.836            
GPU 0     0                 0                 0.198        0.165        0.077        0.029        0.076        39.709            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.513            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.403            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.611            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.403            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.305            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.109            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.109            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.109            
