#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.874            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.874            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.865            
GPU 0     23                4                 0.000        0.000        0.000        0.000        0.000        65.363            
GPU 0     55                8                 0.512        0.437        0.146        0.002        0.059        82.875            
GPU 0     28                4                 0.530        0.444        0.135        0.002        0.063        134.306           
GPU 0     44                6                 0.499        0.421        0.129        0.002        0.059        165.567           
GPU 0     19                2                 0.459        0.385        0.118        0.002        0.054        147.499           
GPU 0     69                10                0.446        0.367        0.101        0.002        0.052        66.027            
GPU 0     61                10                0.404        0.336        0.097        0.002        0.048        152.875           
GPU 0     51                7                 0.456        0.387        0.118        0.002        0.055        163.992           
GPU 0     48                7                 0.442        0.366        0.104        0.002        0.051        179.495           
GPU 0     20                3                 0.399        0.333        0.097        0.001        0.047        70.085            
GPU 0     65                10                0.444        0.374        0.115        0.002        0.053        175.089           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     61                9                 0.433        0.363        0.108        0.002        0.051        111.418           
GPU 0     41                6                 0.448        0.375        0.112        0.002        0.053        93.986            
GPU 0     53                7                 0.436        0.372        0.117        0.002        0.055        93.225            
GPU 0     20                3                 0.468        0.393        0.120        0.002        0.056        131.785           
GPU 0     21                3                 0.489        0.409        0.122        0.002        0.059        96.348            
GPU 0     67                11                0.394        0.330        0.096        0.001        0.047        134.423           
GPU 0     68                10                0.515        0.442        0.140        0.002        0.062        105.585           
GPU 0     40                6                 0.465        0.394        0.123        0.002        0.055        72.953            
GPU 0     54                8                 0.439        0.369        0.111        0.002        0.052        93.027            
GPU 0     64                10                0.486        0.404        0.116        0.002        0.057        98.815            
GPU 0     0                 0                 0.503        0.422        0.128        0.002        0.059        70.379            
GPU 0     0                 0                 0.308        0.259        0.080        0.001        0.037        39.748            
