#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.897            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        27.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.836            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.836            
GPU 0     22                3                 0.000        0.000        0.000        0.000        0.000        57.177            
GPU 0     20                3                 0.100        0.082        0.022        0.000        0.008        59.259            
GPU 0     77                8                 0.200        0.163        0.042        0.001        0.023        61.833            
GPU 0     36                4                 0.220        0.180        0.046        0.001        0.025        89.946            
GPU 0     21                3                 0.157        0.127        0.032        0.000        0.017        105.399           
GPU 0     21                3                 0.252        0.205        0.052        0.001        0.027        54.309            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     6                 1                 0.163        0.133        0.034        0.000        0.017        63.309            
GPU 0     0                 0                 0.157        0.127        0.032        0.000        0.016        35.228            
GPU 0     29                4                 0.194        0.158        0.040        0.001        0.018        66.939            
GPU 0     19                3                 0.205        0.167        0.042        0.001        0.019        107.855           
GPU 0     38                5                 0.190        0.156        0.041        0.001        0.019        67.835            
GPU 0     18                2                 0.128        0.104        0.026        0.000        0.013        59.649            
GPU 0     0                 0                 0.179        0.145        0.036        0.001        0.017        63.193            
GPU 0     0                 0                 0.162        0.132        0.035        0.001        0.017        63.309            
GPU 0     32                5                 0.203        0.165        0.042        0.001        0.023        63.608            
GPU 0     29                3                 0.177        0.144        0.037        0.001        0.020        69.699            
GPU 0     0                 0                 0.174        0.142        0.036        0.001        0.015        38.396            
GPU 0     0                 0                 0.130        0.105        0.027        0.000        0.012        63.309            
GPU 0     20                3                 0.210        0.171        0.044        0.001        0.021        63.884            
GPU 0     19                3                 0.168        0.136        0.035        0.001        0.017        103.069           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     43                6                 0.269        0.219        0.056        0.001        0.031        62.901            
GPU 0     31                4                 0.242        0.198        0.051        0.001        0.027        63.712            
GPU 0     15                2                 0.197        0.160        0.041        0.001        0.021        40.671            
GPU 0     36                5                 0.208        0.170        0.044        0.001        0.023        66.750            
GPU 0     0                 0                 0.202        0.165        0.042        0.001        0.021        35.436            
GPU 0     0                 0                 0.144        0.118        0.030        0.000        0.015        63.614            
GPU 0     0                 0                 0.215        0.176        0.046        0.001        0.022        35.436            
GPU 0     40                6                 0.159        0.130        0.033        0.001        0.015        65.360            
GPU 0     41                6                 0.234        0.191        0.050        0.001        0.024        149.604           
GPU 0     0                 0                 0.140        0.114        0.029        0.000        0.016        146.412           
GPU 0     0                 0                 0.199        0.162        0.041        0.001        0.020        63.712            
GPU 0     0                 0                 0.190        0.155        0.040        0.001        0.022        46.010            
GPU 0     40                6                 0.186        0.152        0.039        0.001        0.021        139.749           
GPU 0     26                4                 0.204        0.166        0.042        0.001        0.020        63.809            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     20                3                 0.229        0.187        0.049        0.001        0.023        63.787            
GPU 0     0                 0                 0.186        0.151        0.039        0.001        0.019        55.017            
GPU 0     20                3                 0.133        0.108        0.027        0.000        0.013        144.727           
GPU 0     0                 0                 0.200        0.163        0.041        0.001        0.022        60.057            
GPU 0     12                2                 0.166        0.135        0.034        0.001        0.016        58.373            
GPU 0     42                6                 0.210        0.171        0.045        0.001        0.023        58.373            
GPU 0     0                 0                 0.134        0.109        0.027        0.000        0.014        35.338            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.326            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.130            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.130            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.934            
