#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.730            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.470            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.274            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.568            
GPU 0     65                10                0.000        0.000        0.000        0.000        0.000        74.993            
GPU 0     78                15                0.354        0.331        0.135        0.002        0.047        87.456            
GPU 0     84                14                0.607        0.560        0.241        0.003        0.090        82.832            
GPU 0     65                11                0.630        0.584        0.261        0.003        0.093        167.275           
GPU 0     74                13                0.637        0.591        0.262        0.003        0.093        124.279           
GPU 0     54                10                0.629        0.584        0.250        0.003        0.093        186.324           
GPU 0     50                9                 0.633        0.574        0.217        0.003        0.087        165.508           
GPU 0     64                10                0.604        0.546        0.215        0.003        0.083        134.523           
GPU 0     49                9                 0.646        0.594        0.239        0.003        0.095        178.788           
GPU 0     78                14                0.641        0.596        0.250        0.003        0.095        161.430           
GPU 0     50                10                0.591        0.544        0.215        0.003        0.084        89.514            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     66                10                0.615        0.565        0.235        0.003        0.088        177.247           
GPU 0     75                12                0.598        0.551        0.225        0.003        0.086        82.912            
GPU 0     86                14                0.653        0.603        0.264        0.003        0.094        176.448           
GPU 0     69                13                0.685        0.639        0.270        0.003        0.103        94.972            
GPU 0     52                10                0.639        0.572        0.220        0.003        0.084        123.742           
GPU 0     62                13                0.646        0.588        0.238        0.003        0.091        81.502            
GPU 0     51                9                 0.666        0.614        0.263        0.003        0.098        159.804           
GPU 0     69                11                0.674        0.622        0.260        0.003        0.096        79.806            
GPU 0     60                10                0.660        0.611        0.253        0.003        0.100        112.655           
GPU 0     74                15                0.667        0.612        0.247        0.003        0.094        192.137           
GPU 0     56                11                0.662        0.601        0.247        0.003        0.092        181.875           
GPU 0     74                15                0.638        0.580        0.238        0.003        0.089        184.363           
GPU 0     86                14                0.677        0.632        0.282        0.003        0.102        174.803           
GPU 0     0                 0                 0.661        0.596        0.237        0.003        0.087        37.255            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.127        0.117        0.051        0.001        0.016        36.962            
