#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.510            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        31.426            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.426            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.622            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.757            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     42                8                 0.000        0.000        0.000        0.000        0.000        86.130            
GPU 0     95                16                0.502        0.464        0.210        0.002        0.065        164.086           
GPU 0     67                11                0.632        0.587        0.264        0.003        0.091        78.739            
GPU 0     39                7                 0.590        0.531        0.193        0.002        0.078        70.866            
GPU 0     69                13                0.642        0.592        0.248        0.003        0.090        82.387            
GPU 0     88                14                0.646        0.593        0.253        0.003        0.091        169.303           
GPU 0     100               17                0.656        0.610        0.274        0.003        0.097        88.794            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     62                11                0.658        0.613        0.263        0.003        0.095        166.148           
GPU 0     0                 0                 0.656        0.601        0.228        0.003        0.092        40.445            
