#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.724            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.119            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     15                2                 0.254        0.217        0.049        0.000        0.021        68.670            
GPU 0     61                8                 0.419        0.357        0.079        0.000        0.041        109.963           
GPU 0     56                7                 0.419        0.357        0.079        0.000        0.041        162.407           
GPU 0     60                8                 0.336        0.288        0.067        0.000        0.033        109.004           
GPU 0     28                4                 0.309        0.263        0.057        0.000        0.030        69.268            
GPU 0     4                 1                 0.331        0.282        0.062        0.000        0.033        93.229            
GPU 0     27                3                 0.416        0.354        0.077        0.000        0.041        75.959            
GPU 0     60                8                 0.397        0.337        0.073        0.000        0.039        164.186           
GPU 0     35                4                 0.274        0.232        0.050        0.000        0.027        142.748           
GPU 0     6                 1                 0.359        0.305        0.066        0.000        0.035        91.522            
GPU 0     66                8                 0.313        0.266        0.057        0.000        0.031        83.543            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     37                5                 0.340        0.290        0.065        0.000        0.034        70.659            
GPU 0     10                1                 0.312        0.266        0.060        0.000        0.031        138.824           
GPU 0     0                 0                 0.329        0.283        0.065        0.000        0.032        155.007           
GPU 0     14                2                 0.325        0.277        0.061        0.000        0.032        70.638            
GPU 0     20                2                 0.326        0.277        0.059        0.000        0.032        139.371           
GPU 0     52                7                 0.363        0.311        0.070        0.000        0.036        74.886            
GPU 0     72                9                 0.316        0.269        0.059        0.000        0.031        112.799           
GPU 0     15                2                 0.303        0.259        0.057        0.000        0.030        134.332           
GPU 0     43                5                 0.284        0.241        0.052        0.000        0.028        99.660            
GPU 0     29                4                 0.280        0.239        0.053        0.000        0.028        106.265           
