#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.999            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.764            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.862            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     83                11                0.448        0.389        0.098        0.000        0.038        134.925           
GPU 0     82                10                0.562        0.481        0.109        0.000        0.055        151.307           
GPU 0     74                9                 0.562        0.481        0.109        0.000        0.055        136.908           
GPU 0     71                9                 0.469        0.399        0.086        0.000        0.046        160.421           
GPU 0     43                5                 0.570        0.487        0.110        0.000        0.056        69.670            
GPU 0     96                13                0.599        0.512        0.116        0.000        0.059        71.626            
GPU 0     30                4                 0.433        0.373        0.088        0.000        0.043        144.108           
GPU 0     36                5                 0.404        0.343        0.074        0.000        0.040        70.744            
GPU 0     59                7                 0.401        0.342        0.076        0.000        0.039        70.354            
GPU 0     73                9                 0.479        0.408        0.090        0.000        0.047        151.723           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     61                8                 0.598        0.509        0.113        0.000        0.059        73.594            
GPU 0     60                8                 0.550        0.468        0.102        0.000        0.054        71.912            
GPU 0     71                9                 0.524        0.447        0.101        0.000        0.051        146.073           
GPU 0     81                10                0.471        0.401        0.088        0.000        0.046        161.184           
GPU 0     28                3                 0.498        0.425        0.095        0.000        0.049        72.126            
GPU 0     58                7                 0.420        0.358        0.079        0.000        0.041        143.359           
GPU 0     60                8                 0.522        0.446        0.102        0.000        0.051        78.044            
GPU 0     83                10                0.457        0.389        0.086        0.000        0.045        81.702            
GPU 0     69                9                 0.533        0.454        0.101        0.000        0.052        79.314            
GPU 0     35                4                 0.509        0.434        0.097        0.000        0.050        76.264            
GPU 0     39                5                 0.444        0.378        0.083        0.000        0.044        103.681           
GPU 0     30                4                 0.626        0.534        0.119        0.000        0.061        144.958           
GPU 0     85                11                0.542        0.461        0.101        0.000        0.053        149.951           
GPU 0     56                7                 0.436        0.373        0.085        0.000        0.043        91.924            
