#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.475            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.625            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.619            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.635            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.619            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.619            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.830            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.727            
GPU 0     69                32                0.000        0.000        0.000        0.000        0.000        92.340            
GPU 0     11                1                 0.215        0.189        0.092        0.037        0.085        80.354            
GPU 0     4                 0                 0.218        0.183        0.086        0.032        0.086        71.224            
GPU 0     4                 0                 0.263        0.224        0.107        0.040        0.108        71.301            
GPU 0     40                26                0.174        0.140        0.063        0.025        0.060        78.015            
GPU 0     10                1                 0.161        0.133        0.060        0.023        0.058        71.023            
GPU 0     0                 0                 0.170        0.143        0.066        0.027        0.066        71.224            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.212        0.178        0.085        0.032        0.086        71.516            
GPU 0     13                1                 0.184        0.159        0.077        0.030        0.079        74.060            
GPU 0     10                1                 0.126        0.107        0.051        0.019        0.051        182.153           
GPU 0     25                12                0.163        0.134        0.059        0.025        0.054        186.986           
GPU 0     0                 0                 0.199        0.162        0.075        0.028        0.073        72.016            
GPU 0     0                 0                 0.191        0.160        0.075        0.028        0.076        46.550            
GPU 0     31                13                0.161        0.128        0.056        0.022        0.051        70.925            
GPU 0     4                 0                 0.178        0.150        0.071        0.027        0.069        72.774            
GPU 0     0                 0                 0.286        0.257        0.130        0.050        0.134        72.517            
GPU 0     30                18                0.160        0.136        0.066        0.025        0.066        205.264           
GPU 0     0                 0                 0.286        0.248        0.117        0.047        0.119        72.677            
GPU 0     56                33                0.142        0.118        0.056        0.022        0.056        72.704            
GPU 0     0                 0                 0.093        0.080        0.038        0.015        0.038        72.469            
GPU 0     40                16                0.095        0.080        0.038        0.016        0.036        40.303            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
