#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.335            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.633            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.828            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.338            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     26                2                 0.000        0.000        0.000        0.000        0.000        34.857            
GPU 0     91                15                0.014        0.009        0.002        0.000        0.001        162.642           
GPU 0     55                10                0.605        0.560        0.266        0.002        0.085        64.088            
GPU 0     47                8                 0.634        0.589        0.280        0.002        0.090        163.584           
GPU 0     80                14                0.600        0.555        0.266        0.003        0.086        81.286            
GPU 0     88                15                0.637        0.591        0.282        0.003        0.091        80.165            
GPU 0     74                13                0.631        0.584        0.279        0.003        0.090        167.165           
GPU 0     38                7                 0.621        0.575        0.275        0.003        0.089        85.037            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     20                3                 0.632        0.587        0.279        0.003        0.089        64.587            
GPU 0     0                 0                 0.530        0.488        0.231        0.002        0.076        35.631            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.533            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.435            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.337            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.240            
