#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.914            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.001        32.207            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.831            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.472            
GPU 0     38                5                 0.000        0.000        0.000        0.000        0.000        160.128           
GPU 0     69                9                 0.495        0.431        0.107        0.000        0.047        155.908           
GPU 0     0                 0                 0.678        0.587        0.146        0.000        0.067        67.220            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     53                7                 0.518        0.448        0.109        0.000        0.052        68.989            
GPU 0     35                4                 0.561        0.480        0.109        0.000        0.055        136.796           
GPU 0     82                10                0.514        0.440        0.101        0.000        0.051        155.810           
GPU 0     43                5                 0.699        0.601        0.142        0.000        0.069        163.887           
GPU 0     81                10                0.597        0.511        0.117        0.000        0.059        91.732            
GPU 0     45                6                 0.661        0.568        0.134        0.000        0.065        70.282            
GPU 0     47                6                 0.542        0.467        0.112        0.000        0.054        160.080           
GPU 0     73                9                 0.590        0.508        0.121        0.000        0.058        157.075           
GPU 0     55                7                 0.575        0.494        0.116        0.000        0.057        158.281           
GPU 0     44                6                 0.555        0.480        0.119        0.000        0.055        85.432            
GPU 0     45                6                 0.459        0.393        0.090        0.000        0.045        80.033            
GPU 0     73                9                 0.557        0.475        0.105        0.000        0.055        123.534           
GPU 0     64                8                 0.607        0.518        0.116        0.000        0.060        93.870            
GPU 0     84                11                0.515        0.441        0.101        0.000        0.051        152.024           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     53                7                 0.611        0.524        0.123        0.000        0.060        136.832           
GPU 0     46                6                 0.628        0.540        0.128        0.000        0.062        127.343           
GPU 0     0                 0                 0.554        0.474        0.107        0.000        0.054        93.068            
GPU 0     0                 0                 0.472        0.405        0.093        0.000        0.047        40.040            
GPU 0     0                 0                 0.343        0.296        0.071        0.000        0.032        39.539            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.233            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.037            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.037            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.744            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.755            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.646            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.365            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.372            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.267            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.969            
