Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,93.5515,30.41439614750982
StepA,6000,9.965333333333334,30.42642636551266
StepB,6000,31.563333333333333,30.423957852677056
StepD,6000,4.7861666666666665,30.432136335970785
StepE,6000,29.9535,30.43012988593773
