#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.541            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.028            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.034            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.034            
GPU 0     96                17                0.000        0.000        0.000        0.000        0.000        166.708           
GPU 0     98                17                0.474        0.463        0.205        0.000        0.057        165.359           
GPU 0     95                16                0.902        0.857        0.327        0.001        0.115        161.047           
GPU 0     98                17                0.937        0.904        0.380        0.001        0.126        169.055           
GPU 0     95                15                0.934        0.897        0.357        0.001        0.122        169.898           
GPU 0     94                12                0.931        0.901        0.370        0.001        0.135        165.612           
GPU 0     100               21                0.908        0.871        0.332        0.001        0.123        174.900           
GPU 0     97                18                0.945        0.917        0.381        0.001        0.132        161.646           
GPU 0     97                17                0.935        0.905        0.376        0.001        0.133        163.299           
GPU 0     94                15                0.938        0.899        0.368        0.001        0.125        165.954           
GPU 0     96                15                0.956        0.929        0.400        0.001        0.132        167.727           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               17                0.958        0.931        0.403        0.001        0.133        168.622           
GPU 0     96                16                0.927        0.893        0.364        0.001        0.123        166.742           
GPU 0     97                13                0.947        0.901        0.344        0.001        0.128        167.194           
GPU 0     100               21                0.953        0.922        0.378        0.001        0.127        179.817           
GPU 0     100               17                0.952        0.924        0.381        0.001        0.132        72.855            
GPU 0     96                16                0.925        0.891        0.369        0.001        0.131        170.919           
GPU 0     97                16                0.957        0.918        0.379        0.001        0.133        166.388           
GPU 0     94                15                0.951        0.923        0.387        0.001        0.130        161.823           
GPU 0     96                19                0.937        0.898        0.362        0.001        0.120        167.717           
GPU 0     96                19                0.956        0.931        0.398        0.001        0.135        164.876           
GPU 0     96                15                0.959        0.926        0.387        0.001        0.127        184.261           
GPU 0     96                19                0.960        0.937        0.403        0.001        0.136        172.454           
GPU 0     91                15                0.957        0.928        0.383        0.001        0.132        170.131           
GPU 0     97                16                0.956        0.931        0.392        0.001        0.136        166.598           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.939        0.901        0.346        0.001        0.128        76.898            
GPU 0     0                 0                 0.659        0.637        0.271        0.000        0.088        41.938            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.252            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.957            
