#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.142            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.657            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     91                12                0.000        0.000        0.000        0.000        0.000        167.742           
GPU 0     89                12                0.558        0.504        0.151        0.000        0.055        93.521            
GPU 0     61                8                 0.701        0.618        0.170        0.000        0.072        67.025            
GPU 0     81                10                0.778        0.697        0.202        0.000        0.080        163.273           
GPU 0     80                10                0.783        0.690        0.190        0.000        0.080        147.365           
GPU 0     93                14                0.797        0.709        0.203        0.000        0.082        169.569           
GPU 0     87                11                0.845        0.757        0.227        0.001        0.088        167.056           
GPU 0     92                12                0.860        0.782        0.240        0.001        0.091        159.630           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     91                12                0.821        0.726        0.205        0.001        0.084        165.828           
GPU 0     94                13                0.819        0.732        0.217        0.001        0.085        144.083           
GPU 0     45                6                 0.772        0.702        0.219        0.000        0.082        143.463           
GPU 0     84                11                0.720        0.627        0.163        0.000        0.072        167.364           
GPU 0     97                16                0.817        0.740        0.226        0.001        0.087        131.736           
GPU 0     0                 0                 0.812        0.735        0.218        0.001        0.087        71.772            
