#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.279            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.127            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.127            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.127            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.105            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.117            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.225            
GPU 0     48                24                0.160        0.128        0.056        0.023        0.049        68.858            
GPU 0     100               73                0.384        0.353        0.181        0.072        0.186        162.757           
GPU 0     45                20                0.347        0.303        0.144        0.054        0.142        73.060            
GPU 0     71                46                0.384        0.350        0.177        0.070        0.180        87.751            
GPU 0     13                1                 0.404        0.372        0.190        0.077        0.195        71.405            
GPU 0     11                5                 0.404        0.372        0.190        0.077        0.195        167.815           
GPU 0     81                48                0.373        0.340        0.172        0.068        0.177        85.571            
GPU 0     0                 0                 0.357        0.318        0.155        0.060        0.155        72.393            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     23                2                 0.403        0.375        0.192        0.076        0.196        121.800           
GPU 0     28                17                0.463        0.429        0.220        0.086        0.222        131.386           
GPU 0     2                 0                 0.384        0.352        0.177        0.070        0.180        70.735            
GPU 0     88                61                0.374        0.349        0.180        0.071        0.185        70.345            
GPU 0     100               74                0.391        0.353        0.176        0.069        0.179        92.961            
GPU 0     38                23                0.356        0.322        0.161        0.064        0.164        154.803           
GPU 0     89                55                0.404        0.365        0.183        0.072        0.186        78.578            
GPU 0     80                44                0.343        0.304        0.151        0.059        0.152        91.281            
GPU 0     1                 0                 0.368        0.330        0.166        0.065        0.167        71.802            
GPU 0     15                1                 0.374        0.338        0.169        0.067        0.171        71.899            
GPU 0     23                9                 0.380        0.346        0.175        0.070        0.177        89.698            
GPU 0     31                18                0.377        0.336        0.165        0.063        0.167        154.112           
GPU 0     38                23                0.371        0.336        0.169        0.066        0.171        184.707           
GPU 0     42                28                0.375        0.338        0.169        0.066        0.170        71.528            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     5                 0                 0.331        0.292        0.142        0.055        0.144        169.960           
GPU 0     45                22                0.409        0.369        0.184        0.072        0.185        72.703            
GPU 0     98                64                0.378        0.338        0.169        0.066        0.171        142.705           
GPU 0     0                 0                 0.383        0.344        0.171        0.067        0.173        72.893            
GPU 0     33                7                 0.369        0.335        0.168        0.068        0.170        202.180           
GPU 0     51                24                0.380        0.340        0.167        0.063        0.168        72.969            
GPU 0     86                52                0.327        0.282        0.134        0.051        0.133        84.221            
GPU 0     33                16                0.376        0.342        0.172        0.069        0.174        89.310            
GPU 0     85                57                0.323        0.281        0.137        0.052        0.138        157.651           
GPU 0     0                 0                 0.384        0.352        0.180        0.071        0.184        41.210            
GPU 0     0                 0                 0.160        0.144        0.072        0.028        0.066        40.915            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.608            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.303            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.206            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.902            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.902            
