#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.195            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.058            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     73                37                0.000        0.000        0.000        0.000        0.000        65.901            
GPU 0     40                27                0.069        0.064        0.033        0.016        0.027        68.280            
GPU 0     56                28                0.385        0.348        0.198        0.077        0.193        163.475           
GPU 0     66                41                0.632        0.559        0.321        0.121        0.306        175.258           
GPU 0     66                43                0.660        0.591        0.337        0.130        0.322        128.127           
GPU 0     84                55                0.577        0.521        0.297        0.115        0.287        95.259            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     63                43                0.592        0.527        0.301        0.114        0.287        174.664           
GPU 0     55                31                0.615        0.550        0.313        0.120        0.300        146.729           
GPU 0     88                59                0.644        0.572        0.328        0.124        0.313        182.597           
GPU 0     28                18                0.628        0.569        0.324        0.126        0.312        114.798           
GPU 0     13                8                 0.593        0.534        0.303        0.117        0.291        70.757            
GPU 0     81                51                0.558        0.500        0.285        0.109        0.273        154.265           
GPU 0     49                28                0.608        0.539        0.307        0.117        0.291        153.828           
GPU 0     61                35                0.597        0.530        0.302        0.115        0.287        69.976            
GPU 0     73                46                0.601        0.533        0.306        0.116        0.291        197.994           
GPU 0     59                37                0.603        0.554        0.313        0.123        0.304        157.780           
GPU 0     48                26                0.578        0.513        0.292        0.112        0.278        166.842           
GPU 0     66                40                0.571        0.519        0.296        0.115        0.285        190.563           
GPU 0     66                40                0.579        0.519        0.295        0.114        0.283        77.557            
GPU 0     53                36                0.563        0.510        0.289        0.112        0.279        187.954           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     62                39                0.610        0.540        0.308        0.117        0.293        194.134           
GPU 0     0                 0                 0.600        0.538        0.305        0.118        0.290        41.812            
GPU 0     0                 0                 0.271        0.247        0.141        0.054        0.129        41.311            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.627            
