#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        51.028            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.671            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        69.988            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        71.574            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.769            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.866            
GPU 0     N/A               N/A               0.018        0.013        0.004        0.000        0.004        76.494            
GPU 0     N/A               N/A               0.356        0.305        0.166        0.007        0.103        103.371           
GPU 0     N/A               N/A               0.357        0.304        0.163        0.006        0.101        110.905           
GPU 0     N/A               N/A               0.357        0.305        0.163        0.006        0.102        119.308           
GPU 0     N/A               N/A               0.357        0.305        0.163        0.006        0.102        123.111           
GPU 0     N/A               N/A               0.344        0.296        0.158        0.006        0.099        111.126           
GPU 0     N/A               N/A               0.362        0.311        0.169        0.007        0.106        106.091           
GPU 0     N/A               N/A               0.365        0.311        0.168        0.007        0.105        108.610           
GPU 0     N/A               N/A               0.364        0.311        0.165        0.007        0.106        88.033            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.345        0.294        0.155        0.006        0.099        72.160            
GPU 0     N/A               N/A               0.186        0.159        0.086        0.004        0.055        72.062            
