#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.914            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.657            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     60                8                 0.205        0.176        0.055        0.001        0.020        182.961           
GPU 0     17                2                 0.354        0.291        0.078        0.001        0.042        157.672           
GPU 0     18                2                 0.401        0.331        0.089        0.001        0.047        145.401           
GPU 0     21                3                 0.362        0.308        0.094        0.001        0.044        163.184           
GPU 0     60                9                 0.450        0.376        0.109        0.002        0.053        69.087            
GPU 0     10                2                 0.450        0.376        0.109        0.002        0.053        74.693            
GPU 0     41                6                 0.312        0.258        0.073        0.001        0.037        156.901           
GPU 0     71                10                0.494        0.424        0.137        0.002        0.060        87.578            
GPU 0     77                11                0.451        0.379        0.115        0.002        0.054        144.187           
GPU 0     61                9                 0.488        0.411        0.124        0.002        0.058        131.654           
GPU 0     52                7                 0.458        0.382        0.110        0.002        0.054        101.742           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     29                4                 0.356        0.297        0.086        0.001        0.042        108.736           
GPU 0     40                6                 0.468        0.392        0.117        0.002        0.056        70.771            
GPU 0     0                 0                 0.455        0.381        0.115        0.002        0.054        116.025           
GPU 0     47                7                 0.380        0.315        0.088        0.001        0.045        90.172            
GPU 0     60                9                 0.392        0.325        0.092        0.001        0.046        114.168           
GPU 0     68                10                0.477        0.403        0.124        0.002        0.057        152.502           
GPU 0     38                5                 0.476        0.402        0.122        0.002        0.057        71.151            
GPU 0     20                3                 0.456        0.381        0.110        0.002        0.054        142.882           
GPU 0     52                7                 0.476        0.396        0.111        0.002        0.056        154.809           
GPU 0     58                8                 0.483        0.403        0.118        0.002        0.057        107.253           
GPU 0     20                3                 0.489        0.407        0.118        0.002        0.058        74.010            
GPU 0     0                 0                 0.446        0.376        0.113        0.002        0.053        40.137            
