#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.398            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.005        28.407            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.310            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.212            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.534            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.534            
GPU 0     85                18                0.000        0.000        0.000        0.000        0.000        78.158            
GPU 0     63                13                0.222        0.206        0.085        0.001        0.027        81.803            
GPU 0     100               21                0.655        0.602        0.250        0.003        0.106        80.011            
GPU 0     96                20                0.651        0.598        0.248        0.003        0.105        79.036            
GPU 0     100               21                0.642        0.589        0.246        0.003        0.104        166.008           
GPU 0     90                18                0.637        0.584        0.244        0.003        0.104        166.255           
GPU 0     78                14                0.643        0.591        0.245        0.002        0.104        173.232           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     40                7                 0.648        0.596        0.248        0.003        0.106        63.407            
GPU 0     39                8                 0.602        0.551        0.230        0.003        0.098        181.655           
GPU 0     75                13                0.653        0.600        0.251        0.003        0.107        83.767            
GPU 0     59                10                0.671        0.617        0.256        0.003        0.108        63.596            
GPU 0     72                14                0.661        0.615        0.256        0.003        0.108        164.904           
GPU 0     58                9                 0.658        0.612        0.257        0.003        0.107        86.833            
GPU 0     68                11                0.633        0.582        0.266        0.003        0.098        164.644           
GPU 0     0                 0                 0.644        0.590        0.250        0.003        0.106        36.035            
GPU 0     0                 0                 0.331        0.305        0.129        0.001        0.047        35.742            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.937            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.534            
