#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        26.622            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.418            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.608            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.183            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.297            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.372            
GPU 0     N/A               N/A               0.423        0.364        0.201        0.008        0.120        115.365           
GPU 0     N/A               N/A               0.461        0.397        0.220        0.009        0.130        101.211           
GPU 0     N/A               N/A               0.488        0.421        0.234        0.009        0.139        103.324           
GPU 0     N/A               N/A               0.474        0.411        0.232        0.009        0.136        113.251           
GPU 0     N/A               N/A               0.474        0.411        0.232        0.009        0.136        96.815            
GPU 0     N/A               N/A               0.494        0.424        0.236        0.009        0.141        102.497           
GPU 0     N/A               N/A               0.504        0.433        0.241        0.010        0.144        109.045           
GPU 0     N/A               N/A               0.495        0.426        0.237        0.010        0.142        110.029           
GPU 0     N/A               N/A               0.500        0.431        0.240        0.010        0.142        108.981           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.493        0.425        0.235        0.010        0.140        111.768           
GPU 0     N/A               N/A               0.495        0.426        0.234        0.010        0.141        116.046           
GPU 0     N/A               N/A               0.508        0.436        0.239        0.010        0.145        112.365           
GPU 0     N/A               N/A               0.498        0.427        0.234        0.010        0.142        64.895            
GPU 0     N/A               N/A               0.316        0.273        0.152        0.006        0.091        64.701            
