#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.092            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.907            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.096            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.102            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.183            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.281            
GPU 0     N/A               N/A               0.241        0.202        0.105        0.004        0.071        111.500           
GPU 0     N/A               N/A               0.271        0.228        0.117        0.005        0.079        96.136            
GPU 0     N/A               N/A               0.271        0.228        0.117        0.005        0.079        101.579           
GPU 0     N/A               N/A               0.264        0.221        0.114        0.005        0.077        89.944            
GPU 0     N/A               N/A               0.270        0.227        0.117        0.005        0.079        84.372            
GPU 0     N/A               N/A               0.270        0.227        0.118        0.005        0.079        96.704            
GPU 0     N/A               N/A               0.272        0.229        0.119        0.005        0.080        103.706           
GPU 0     N/A               N/A               0.272        0.227        0.118        0.005        0.080        96.636            
GPU 0     N/A               N/A               0.271        0.228        0.118        0.005        0.080        83.969            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.273        0.231        0.120        0.005        0.081        86.053            
GPU 0     N/A               N/A               0.275        0.231        0.120        0.005        0.081        94.693            
GPU 0     N/A               N/A               0.279        0.236        0.123        0.005        0.083        89.154            
GPU 0     N/A               N/A               0.277        0.234        0.121        0.005        0.082        91.793            
GPU 0     N/A               N/A               0.283        0.239        0.125        0.005        0.084        90.153            
GPU 0     N/A               N/A               0.285        0.241        0.126        0.005        0.084        93.416            
GPU 0     N/A               N/A               0.274        0.229        0.118        0.005        0.080        81.205            
GPU 0     N/A               N/A               0.275        0.232        0.120        0.005        0.081        91.042            
GPU 0     N/A               N/A               0.275        0.232        0.120        0.005        0.081        98.883            
GPU 0     N/A               N/A               0.274        0.232        0.120        0.005        0.081        91.167            
GPU 0     N/A               N/A               0.276        0.232        0.120        0.005        0.081        86.891            
GPU 0     N/A               N/A               0.278        0.233        0.120        0.005        0.081        81.496            
GPU 0     N/A               N/A               0.276        0.232        0.120        0.005        0.081        87.041            
GPU 0     N/A               N/A               0.274        0.230        0.119        0.005        0.080        84.407            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.274        0.231        0.119        0.005        0.080        63.999            
