Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 05:18:36, 0,  24576,  2403,  21647
2025-03-18 05:18:41, 0,  24576,  2403,  21647
2025-03-18 05:18:46, 0,  24576,  2403,  21647
2025-03-18 05:18:51, 0,  24576,  11491,  12559
2025-03-18 05:18:56, 0,  24576,  12935,  11115
2025-03-18 05:19:01, 0,  24576,  12935,  11115
2025-03-18 05:19:06, 0,  24576,  13011,  11039
2025-03-18 05:19:11, 0,  24576,  13019,  11031
2025-03-18 05:19:16, 0,  24576,  13019,  11031
2025-03-18 05:19:21, 0,  24576,  13019,  11031
2025-03-18 05:19:26, 0,  24576,  13019,  11031
2025-03-18 05:19:31, 0,  24576,  13019,  11031
2025-03-18 05:19:36, 0,  24576,  13019,  11031
2025-03-18 05:19:41, 0,  24576,  13159,  10891
2025-03-18 05:19:47, 0,  24576,  13159,  10891
2025-03-18 05:19:52, 0,  24576,  13159,  10891
2025-03-18 05:19:57, 0,  24576,  13159,  10891
2025-03-18 05:20:02, 0,  24576,  13159,  10891
2025-03-18 05:20:07, 0,  24576,  13159,  10891
2025-03-18 05:20:12, 0,  24576,  13159,  10891
2025-03-18 05:20:17, 0,  24576,  14661,  9389
2025-03-18 05:20:22, 0,  24576,  14661,  9389
2025-03-18 05:20:27, 0,  24576,  14661,  9389
2025-03-18 05:20:32, 0,  24576,  14661,  9389
2025-03-18 05:20:37, 0,  24576,  14661,  9389
2025-03-18 05:20:42, 0,  24576,  14661,  9389
2025-03-18 05:20:47, 0,  24576,  14661,  9389
2025-03-18 05:20:52, 0,  24576,  14661,  9389
2025-03-18 05:20:57, 0,  24576,  14661,  9389
2025-03-18 05:21:02, 0,  24576,  14661,  9389
