Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,353.1383333333333,95.09620566139411
StepA,6000,17.68166666666667,95.52466924583274
StepB,6000,79.5665,95.44109693634078
StepD,6000,20.411666666666665,95.82521480818987
StepE,6000,115.59433333333334,95.79461634256155
