enter_time_str,count
2025-04-01 00:41:53.716,1
2025-04-01 00:41:53.840,2
2025-04-01 00:41:53.978,1
2025-04-01 00:41:53.988,3
2025-04-01 00:41:54.008,8
2025-04-01 00:41:54.054,2
2025-04-01 00:41:54.102,1
2025-04-01 00:41:54.116,9
2025-04-01 00:41:54.166,2
2025-04-01 00:41:54.237,1
2025-04-01 00:41:54.246,2
2025-04-01 00:41:54.260,8
2025-04-01 00:41:54.305,18
2025-04-01 00:41:54.406,5
2025-04-01 00:41:54.438,1
2025-04-01 00:41:54.454,5
2025-04-01 00:41:54.483,2
2025-04-01 00:41:54.505,8
2025-04-01 00:41:54.550,3
2025-04-01 00:41:54.573,1
2025-04-01 00:41:54.589,1
2025-04-01 00:41:54.609,1
2025-04-01 00:41:54.621,7
2025-04-01 00:41:54.660,2
2025-04-01 00:41:54.687,1
2025-04-01 00:41:54.696,1
2025-04-01 00:41:54.705,1
2025-04-01 00:41:54.719,8
2025-04-01 00:41:54.790,1
2025-04-01 00:41:54.800,3
2025-04-01 00:41:54.821,4
2025-04-01 00:41:54.875,1
2025-04-01 00:41:54.884,4
2025-04-01 00:41:54.910,1
2025-04-01 00:41:54.955,1
2025-04-01 00:41:54.962,2
2025-04-01 00:41:54.989,1
2025-04-01 00:41:55.004,9
2025-04-01 00:41:55.051,4
2025-04-01 00:41:55.090,1
2025-04-01 00:41:55.143,1
2025-04-01 00:41:55.157,6
2025-04-01 00:41:55.187,1
2025-04-01 00:41:55.212,1
2025-04-01 00:41:55.220,3
2025-04-01 00:41:55.256,1
2025-04-01 00:41:55.290,1
2025-04-01 00:41:55.325,1
2025-04-01 00:41:55.359,1
2025-04-01 00:41:55.366,1
2025-04-01 00:41:55.381,8
2025-04-01 00:41:55.425,9
2025-04-01 00:41:55.472,1
2025-04-01 00:41:55.483,1
2025-04-01 00:41:55.496,1
2025-04-01 00:41:55.508,4
2025-04-01 00:41:55.577,1
2025-04-01 00:41:55.584,3
2025-04-01 00:41:55.608,1
2025-04-01 00:41:55.614,3
2025-04-01 00:41:55.663,2
2025-04-01 00:41:55.682,12
2025-04-01 00:41:55.741,5
2025-04-01 00:41:55.773,2
2025-04-01 00:41:55.793,6
2025-04-01 00:41:55.831,5
2025-04-01 00:41:55.865,2
2025-04-01 00:41:55.883,1
2025-04-01 00:41:55.893,1
2025-04-01 00:41:55.909,3
2025-04-01 00:41:55.929,3
2025-04-01 00:41:55.951,4
2025-04-01 00:41:55.988,1
2025-04-01 00:41:55.998,3
2025-04-01 00:41:56.022,1
2025-04-01 00:41:56.056,1
2025-04-01 00:41:56.066,5
2025-04-01 00:41:56.087,3
