enter_time_str,count
2025-04-01 00:41:53.441,1
2025-04-01 00:41:53.519,9
2025-04-01 00:41:53.551,3
2025-04-01 00:41:53.573,4
2025-04-01 00:41:53.596,1
2025-04-01 00:41:53.609,2
2025-04-01 00:41:53.627,3
2025-04-01 00:41:53.646,1
2025-04-01 00:41:53.661,1
2025-04-01 00:41:53.675,2
2025-04-01 00:41:53.688,1
2025-04-01 00:41:53.707,1
2025-04-01 00:41:53.723,3
2025-04-01 00:41:53.737,1
2025-04-01 00:41:53.750,2
2025-04-01 00:41:53.763,1
2025-04-01 00:41:53.774,1
2025-04-01 00:41:53.785,1
2025-04-01 00:41:53.797,1
2025-04-01 00:41:53.808,1
2025-04-01 00:41:53.820,2
2025-04-01 00:41:53.831,1
2025-04-01 00:41:53.861,1
2025-04-01 00:41:53.876,1
2025-04-01 00:41:53.889,3
2025-04-01 00:41:53.902,1
2025-04-01 00:41:53.916,2
2025-04-01 00:41:53.928,1
2025-04-01 00:41:53.939,1
2025-04-01 00:41:53.951,1
2025-04-01 00:41:53.962,1
2025-04-01 00:41:53.974,1
2025-04-01 00:41:53.989,1
2025-04-01 00:41:54.005,2
2025-04-01 00:41:54.021,2
2025-04-01 00:41:54.044,2
2025-04-01 00:41:54.061,2
2025-04-01 00:41:54.077,1
2025-04-01 00:41:54.089,1
2025-04-01 00:41:54.103,1
2025-04-01 00:41:54.117,2
2025-04-01 00:41:54.134,2
2025-04-01 00:41:54.156,2
2025-04-01 00:41:54.173,1
2025-04-01 00:41:54.190,2
2025-04-01 00:41:54.218,1
2025-04-01 00:41:54.237,1
2025-04-01 00:41:54.251,3
2025-04-01 00:41:54.271,2
2025-04-01 00:41:54.294,2
2025-04-01 00:41:54.310,1
2025-04-01 00:41:54.326,3
2025-04-01 00:41:54.352,3
2025-04-01 00:41:54.383,3
2025-04-01 00:41:54.410,2
2025-04-01 00:41:54.433,2
2025-04-01 00:41:54.453,2
2025-04-01 00:41:54.475,3
2025-04-01 00:41:54.493,1
2025-04-01 00:41:54.518,3
2025-04-01 00:41:54.550,3
2025-04-01 00:41:54.577,2
2025-04-01 00:41:54.594,2
2025-04-01 00:41:54.616,2
2025-04-01 00:41:54.637,2
2025-04-01 00:41:54.663,3
2025-04-01 00:41:54.683,1
2025-04-01 00:41:54.699,2
2025-04-01 00:41:54.749,1
2025-04-01 00:41:54.771,6
2025-04-01 00:41:54.795,2
2025-04-01 00:41:54.817,2
2025-04-01 00:41:54.833,2
2025-04-01 00:41:54.853,2
2025-04-01 00:41:54.866,1
2025-04-01 00:41:54.880,1
2025-04-01 00:41:54.895,2
2025-04-01 00:41:54.912,1
2025-04-01 00:41:54.927,2
2025-04-01 00:41:54.943,1
2025-04-01 00:41:54.963,2
2025-04-01 00:41:54.980,2
2025-04-01 00:41:54.995,1
2025-04-01 00:41:55.012,2
2025-04-01 00:41:55.036,2
2025-04-01 00:41:55.056,2
2025-04-01 00:41:55.077,2
2025-04-01 00:41:55.094,1
2025-04-01 00:41:55.111,2
2025-04-01 00:41:55.124,1
2025-04-01 00:41:55.140,1
2025-04-01 00:41:55.161,3
2025-04-01 00:41:55.189,2
2025-04-01 00:41:55.208,1
2025-04-01 00:41:55.225,2
2025-04-01 00:41:55.242,2
2025-04-01 00:41:55.256,1
2025-04-01 00:41:55.270,2
2025-04-01 00:41:55.283,1
2025-04-01 00:41:55.298,1
2025-04-01 00:41:55.310,1
2025-04-01 00:41:55.323,1
2025-04-01 00:41:55.337,2
2025-04-01 00:41:55.350,1
2025-04-01 00:41:55.366,1
2025-04-01 00:41:55.381,2
2025-04-01 00:41:55.397,1
2025-04-01 00:41:55.415,3
2025-04-01 00:41:55.435,1
2025-04-01 00:41:55.452,2
2025-04-01 00:41:55.475,1
2025-04-01 00:41:55.493,2
2025-04-01 00:41:55.509,1
2025-04-01 00:41:55.526,2
2025-04-01 00:41:55.541,1
2025-04-01 00:41:55.554,2
2025-04-01 00:41:55.566,1
2025-04-01 00:41:55.579,1
2025-04-01 00:41:55.593,1
2025-04-01 00:41:55.610,2
2025-04-01 00:41:55.633,2
2025-04-01 00:41:55.657,2
2025-04-01 00:41:55.673,2
2025-04-01 00:41:55.690,1
2025-04-01 00:41:55.709,3
2025-04-01 00:41:55.741,3
2025-04-01 00:41:55.768,2
2025-04-01 00:41:55.791,2
2025-04-01 00:41:55.809,2
2025-04-01 00:41:55.833,2
2025-04-01 00:41:55.853,2
2025-04-01 00:41:55.882,3
2025-04-01 00:41:55.902,2
2025-04-01 00:41:55.926,2
2025-04-01 00:41:55.949,3
2025-04-01 00:41:55.965,1
2025-04-01 00:41:55.983,2
2025-04-01 00:41:56.001,2
2025-04-01 00:41:56.023,2
2025-04-01 00:41:56.043,1
2025-04-01 00:41:56.060,1
2025-04-01 00:41:56.084,3
2025-04-01 00:41:56.110,3
2025-04-01 00:41:56.127,1
2025-04-01 00:41:56.140,1
2025-04-01 00:41:56.152,1
2025-04-01 00:41:56.166,2
2025-04-01 00:41:56.182,1
2025-04-01 00:41:56.198,2
2025-04-01 00:41:56.213,1
2025-04-01 00:41:56.226,1
2025-04-01 00:41:56.237,1
2025-04-01 00:41:56.250,2
2025-04-01 00:41:56.262,1
2025-04-01 00:41:56.275,1
2025-04-01 00:41:56.291,1
2025-04-01 00:41:56.308,2
2025-04-01 00:41:56.321,1
