#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     5                 0                 0.000        0.000        0.000        0.000        0.000        31.922            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.665            
GPU 0     58                8                 0.000        0.000        0.000        0.000        0.000        92.213            
GPU 0     58                8                 0.219        0.177        0.045        0.001        0.020        162.567           
GPU 0     0                 0                 0.412        0.339        0.091        0.001        0.047        68.890            
GPU 0     19                3                 0.254        0.208        0.054        0.001        0.029        89.260            
GPU 0     7                 1                 0.350        0.289        0.079        0.001        0.040        158.123           
GPU 0     7                 1                 0.269        0.220        0.057        0.001        0.031        69.792            
GPU 0     46                7                 0.256        0.209        0.053        0.001        0.029        155.902           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.314        0.257        0.068        0.001        0.036        67.607            
GPU 0     67                9                 0.304        0.249        0.064        0.001        0.035        181.919           
GPU 0     0                 0                 0.346        0.284        0.074        0.001        0.040        68.889            
GPU 0     20                3                 0.276        0.226        0.058        0.001        0.032        69.097            
GPU 0     35                5                 0.299        0.243        0.062        0.001        0.034        69.292            
GPU 0     20                3                 0.262        0.214        0.054        0.001        0.029        66.254            
GPU 0     36                5                 0.206        0.168        0.043        0.001        0.023        127.563           
GPU 0     64                8                 0.363        0.300        0.083        0.001        0.042        115.499           
GPU 0     39                5                 0.254        0.207        0.053        0.001        0.029        72.660            
GPU 0     39                6                 0.281        0.229        0.059        0.001        0.032        70.085            
GPU 0     20                3                 0.251        0.205        0.052        0.001        0.029        68.791            
GPU 0     20                3                 0.294        0.242        0.064        0.001        0.034        68.889            
GPU 0     54                8                 0.328        0.268        0.070        0.001        0.037        93.750            
GPU 0     21                3                 0.281        0.231        0.064        0.001        0.033        73.921            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     43                6                 0.298        0.245        0.066        0.001        0.035        133.571           
GPU 0     37                5                 0.344        0.282        0.074        0.001        0.040        70.768            
GPU 0     37                5                 0.290        0.236        0.061        0.001        0.034        70.671            
GPU 0     20                3                 0.362        0.296        0.077        0.001        0.042        135.985           
GPU 0     50                7                 0.320        0.263        0.070        0.001        0.037        139.431           
GPU 0     20                3                 0.298        0.245        0.065        0.001        0.034        70.573            
GPU 0     41                4                 0.316        0.258        0.067        0.001        0.036        76.399            
GPU 0     19                3                 0.229        0.187        0.049        0.001        0.023        70.182            
GPU 0     39                6                 0.252        0.205        0.052        0.001        0.028        101.220           
GPU 0     19                3                 0.346        0.283        0.073        0.001        0.040        69.499            
GPU 0     14                2                 0.277        0.226        0.059        0.001        0.032        149.794           
GPU 0     0                 0                 0.284        0.232        0.059        0.001        0.032        70.378            
GPU 0     52                7                 0.243        0.198        0.051        0.001        0.028        107.059           
GPU 0     63                8                 0.281        0.229        0.059        0.001        0.032        90.540            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     39                6                 0.268        0.219        0.057        0.001        0.029        70.573            
GPU 0     6                 1                 0.336        0.276        0.074        0.001        0.039        131.962           
GPU 0     48                7                 0.258        0.211        0.054        0.001        0.030        158.898           
GPU 0     0                 0                 0.331        0.270        0.070        0.001        0.038        68.037            
GPU 0     0                 0                 0.236        0.193        0.051        0.001        0.027        40.151            
GPU 0     0                 0                 0.232        0.190        0.048        0.001        0.024        39.748            
