#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.399            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        28.114            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        28.017            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.212            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.338            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     40                8                 0.000        0.000        0.000        0.000        0.000        165.916           
GPU 0     59                11                0.533        0.491        0.203        0.002        0.077        168.427           
GPU 0     58                10                0.663        0.617        0.275        0.003        0.098        167.998           
GPU 0     82                14                0.657        0.613        0.273        0.003        0.099        78.877            
GPU 0     61                12                0.633        0.584        0.267        0.003        0.089        178.278           
GPU 0     98                20                0.624        0.580        0.259        0.003        0.091        75.986            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     59                11                0.638        0.594        0.272        0.003        0.093        187.525           
GPU 0     59                11                0.645        0.600        0.272        0.003        0.095        80.121            
GPU 0     60                12                0.632        0.585        0.266        0.003        0.092        82.606            
GPU 0     54                10                0.648        0.602        0.267        0.003        0.099        177.532           
GPU 0     64                11                0.636        0.593        0.264        0.003        0.097        168.027           
GPU 0     53                10                0.645        0.599        0.273        0.003        0.094        183.766           
GPU 0     63                11                0.593        0.549        0.257        0.002        0.084        163.605           
GPU 0     80                14                0.642        0.596        0.284        0.003        0.091        83.414            
