Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 00:20:40, 0,  24576,  1061,  22989
2025-03-18 00:20:45, 0,  24576,  1061,  22989
2025-03-18 00:20:50, 0,  24576,  1061,  22989
2025-03-18 00:20:55, 0,  24576,  1061,  22989
2025-03-18 00:21:00, 0,  24576,  1061,  22989
2025-03-18 00:21:06, 0,  24576,  2701,  21349
2025-03-18 00:21:11, 0,  24576,  2701,  21349
2025-03-18 00:21:16, 0,  24576,  2701,  21349
2025-03-18 00:21:21, 0,  24576,  2703,  21347
2025-03-18 00:21:26, 0,  24576,  2703,  21347
2025-03-18 00:21:31, 0,  24576,  2703,  21347
2025-03-18 00:21:36, 0,  24576,  2775,  21275
2025-03-18 00:21:41, 0,  24576,  2777,  21273
2025-03-18 00:21:46, 0,  24576,  2777,  21273
2025-03-18 00:21:51, 0,  24576,  2777,  21273
2025-03-18 00:21:56, 0,  24576,  2777,  21273
2025-03-18 00:22:01, 0,  24576,  2777,  21273
2025-03-18 00:22:06, 0,  24576,  2777,  21273
2025-03-18 00:22:11, 0,  24576,  2777,  21273
2025-03-18 00:22:16, 0,  24576,  2777,  21273
2025-03-18 00:22:21, 0,  24576,  2777,  21273
2025-03-18 00:22:26, 0,  24576,  2777,  21273
2025-03-18 00:22:31, 0,  24576,  2777,  21273
2025-03-18 00:22:37, 0,  24576,  2777,  21273
2025-03-18 00:22:42, 0,  24576,  2777,  21273
2025-03-18 00:22:47, 0,  24576,  2777,  21273
