#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.713            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.665            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     18                2                 0.000        0.000        0.000        0.000        0.000        77.093            
GPU 0     2                 0                 0.108        0.088        0.025        0.000        0.009        63.189            
GPU 0     20                3                 0.144        0.118        0.030        0.001        0.015        68.519            
GPU 0     0                 0                 0.096        0.078        0.020        0.000        0.011        68.596            
GPU 0     15                2                 0.182        0.149        0.038        0.001        0.017        39.442            
GPU 0     20                3                 0.205        0.168        0.043        0.001        0.022        71.281            
GPU 0     20                3                 0.184        0.150        0.039        0.001        0.021        143.916           
GPU 0     19                3                 0.231        0.188        0.048        0.001        0.025        61.296            
GPU 0     0                 0                 0.231        0.188        0.048        0.001        0.025        70.378            
GPU 0     0                 0                 0.198        0.162        0.042        0.001        0.023        61.406            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     59                6                 0.156        0.127        0.033        0.001        0.016        43.504            
GPU 0     0                 0                 0.204        0.167        0.043        0.001        0.022        57.954            
GPU 0     46                7                 0.134        0.110        0.028        0.000        0.013        71.476            
GPU 0     40                6                 0.185        0.152        0.039        0.001        0.019        70.182            
GPU 0     38                4                 0.210        0.172        0.045        0.001        0.024        66.944            
GPU 0     0                 0                 0.183        0.149        0.038        0.001        0.018        54.682            
GPU 0     0                 0                 0.153        0.125        0.032        0.001        0.017        56.576            
GPU 0     0                 0                 0.171        0.140        0.036        0.001        0.018        55.587            
GPU 0     16                2                 0.184        0.151        0.039        0.001        0.020        89.775            
GPU 0     0                 0                 0.206        0.168        0.044        0.001        0.023        73.538            
GPU 0     0                 0                 0.175        0.143        0.037        0.001        0.016        38.855            
GPU 0     0                 0                 0.152        0.125        0.032        0.001        0.016        38.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.073            
