Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-17 22:50:01, 0,  24576,  2403,  21647
2025-03-17 22:50:06, 0,  24576,  2403,  21647
2025-03-17 22:50:11, 0,  24576,  2403,  21647
2025-03-17 22:50:16, 0,  24576,  2403,  21647
2025-03-17 22:50:21, 0,  24576,  2403,  21647
2025-03-17 22:50:26, 0,  24576,  5315,  18735
2025-03-17 22:50:31, 0,  24576,  5315,  18735
2025-03-17 22:50:36, 0,  24576,  5315,  18735
2025-03-17 22:50:41, 0,  24576,  5315,  18735
2025-03-17 22:50:46, 0,  24576,  5315,  18735
2025-03-17 22:50:51, 0,  24576,  5315,  18735
2025-03-17 22:50:56, 0,  24576,  5315,  18735
2025-03-17 22:51:02, 0,  24576,  5315,  18735
2025-03-17 22:51:07, 0,  24576,  5333,  18717
2025-03-17 22:51:12, 0,  24576,  5333,  18717
2025-03-17 22:51:17, 0,  24576,  5333,  18717
2025-03-17 22:51:22, 0,  24576,  5333,  18717
2025-03-17 22:51:27, 0,  24576,  5333,  18717
2025-03-17 22:51:32, 0,  24576,  5333,  18717
2025-03-17 22:51:37, 0,  24576,  5333,  18717
2025-03-17 22:51:42, 0,  24576,  5333,  18717
2025-03-17 22:51:47, 0,  24576,  5333,  18717
2025-03-17 22:51:52, 0,  24576,  5333,  18717
2025-03-17 22:51:57, 0,  24576,  5333,  18717
2025-03-17 22:52:02, 0,  24576,  5333,  18717
2025-03-17 22:52:07, 0,  24576,  5333,  18717
2025-03-17 22:52:12, 0,  24576,  5333,  18717
2025-03-17 22:52:17, 0,  24576,  5333,  18717
