#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.433            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.626            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.522            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.522            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.368            
GPU 0     95                20                0.001        0.000        0.000        0.000        0.000        162.145           
GPU 0     94                16                0.504        0.492        0.217        0.000        0.064        166.626           
GPU 0     96                16                0.927        0.886        0.357        0.001        0.123        168.640           
GPU 0     97                20                0.942        0.915        0.372        0.001        0.141        163.196           
GPU 0     94                12                0.951        0.916        0.368        0.001        0.129        169.316           
GPU 0     98                16                0.937        0.890        0.336        0.001        0.124        167.506           
GPU 0     97                19                0.949        0.915        0.366        0.001        0.127        166.333           
GPU 0     94                15                0.958        0.924        0.374        0.001        0.134        154.105           
GPU 0     98                16                0.955        0.921        0.375        0.001        0.132        167.756           
GPU 0     93                15                0.941        0.898        0.331        0.001        0.123        159.989           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                19                0.953        0.919        0.380        0.001        0.130        164.519           
GPU 0     97                20                0.948        0.908        0.341        0.001        0.130        168.640           
GPU 0     0                 0                 0.952        0.912        0.362        0.001        0.131        36.632            
GPU 0     0                 0                 0.497        0.477        0.189        0.000        0.067        36.132            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.936            
