#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.600            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.464            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.354            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.354            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     78                50                0.000        0.000        0.000        0.000        0.000        158.186           
GPU 0     63                37                0.200        0.185        0.102        0.043        0.088        165.569           
GPU 0     82                51                0.645        0.588        0.332        0.132        0.324        66.625            
GPU 0     81                53                0.600        0.538        0.304        0.119        0.293        111.018           
GPU 0     84                51                0.638        0.577        0.329        0.127        0.322        91.729            
GPU 0     55                34                0.647        0.588        0.334        0.131        0.326        171.262           
GPU 0     68                41                0.616        0.550        0.311        0.120        0.300        151.690           
GPU 0     74                43                0.627        0.566        0.321        0.125        0.313        71.171            
GPU 0     99                63                0.634        0.568        0.322        0.126        0.311        80.729            
GPU 0     48                32                0.627        0.570        0.323        0.127        0.314        187.885           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     79                49                0.617        0.550        0.310        0.121        0.298        141.002           
GPU 0     54                36                0.617        0.548        0.312        0.120        0.301        190.766           
GPU 0     100               66                0.601        0.547        0.309        0.122        0.302        143.411           
GPU 0     62                39                0.649        0.592        0.336        0.133        0.329        70.769            
GPU 0     40                19                0.610        0.554        0.311        0.125        0.304        187.064           
GPU 0     59                36                0.599        0.539        0.306        0.118        0.297        190.759           
GPU 0     51                26                0.646        0.583        0.331        0.129        0.321        100.304           
GPU 0     80                53                0.611        0.542        0.305        0.119        0.292        174.815           
GPU 0     79                51                0.637        0.577        0.326        0.129        0.316        151.781           
GPU 0     99                64                0.645        0.581        0.329        0.128        0.318        161.104           
GPU 0     0                 0                 0.566        0.512        0.289        0.114        0.280        41.938            
GPU 0     0                 0                 0.012        0.012        0.007        0.002        0.006        41.044            
