#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.440            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.058            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.166            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.058            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.156            
GPU 0     45                6                 0.000        0.000        0.000        0.000        0.000        134.657           
GPU 0     45                6                 0.601        0.525        0.140        0.000        0.055        143.352           
GPU 0     68                9                 0.638        0.550        0.133        0.000        0.063        101.172           
GPU 0     34                4                 0.675        0.584        0.145        0.000        0.067        142.308           
GPU 0     45                6                 0.594        0.516        0.128        0.000        0.060        156.403           
GPU 0     53                7                 0.509        0.439        0.105        0.000        0.050        156.592           
GPU 0     92                12                0.633        0.547        0.133        0.000        0.063        106.451           
GPU 0     38                5                 0.623        0.538        0.133        0.000        0.061        155.520           
GPU 0     67                8                 0.634        0.545        0.126        0.000        0.062        157.853           
GPU 0     70                9                 0.685        0.591        0.145        0.000        0.068        167.488           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     66                8                 0.689        0.597        0.150        0.000        0.068        163.223           
GPU 0     75                9                 0.710        0.617        0.157        0.000        0.070        112.941           
GPU 0     49                6                 0.619        0.534        0.130        0.000        0.061        137.273           
GPU 0     62                8                 0.586        0.508        0.128        0.000        0.058        133.971           
GPU 0     84                11                0.586        0.504        0.120        0.000        0.058        72.542            
GPU 0     71                9                 0.540        0.466        0.111        0.000        0.053        71.478            
GPU 0     74                9                 0.629        0.540        0.128        0.000        0.062        155.259           
GPU 0     62                8                 0.666        0.570        0.132        0.000        0.065        160.966           
