#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.937            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.119            
GPU 0     14                0                 0.000        0.000        0.000        0.000        0.000        38.743            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.071            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     100               15                0.000        0.000        0.000        0.000        0.000        91.913            
GPU 0     65                10                0.082        0.075        0.029        0.000        0.009        71.368            
GPU 0     62                9                 0.582        0.515        0.179        0.002        0.073        71.937            
GPU 0     57                8                 0.513        0.437        0.137        0.002        0.061        136.618           
GPU 0     69                9                 0.554        0.473        0.150        0.002        0.066        169.028           
GPU 0     11                2                 0.499        0.420        0.129        0.002        0.058        68.501            
GPU 0     31                4                 0.489        0.410        0.122        0.002        0.057        122.752           
GPU 0     64                10                0.489        0.418        0.132        0.002        0.059        67.415            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     45                6                 0.406        0.340        0.102        0.001        0.047        75.386            
GPU 0     64                10                0.490        0.413        0.126        0.002        0.057        121.821           
GPU 0     58                9                 0.577        0.503        0.170        0.002        0.071        119.735           
GPU 0     74                11                0.515        0.439        0.137        0.002        0.062        108.232           
GPU 0     66                10                0.526        0.449        0.145        0.002        0.062        77.440            
GPU 0     69                10                0.620        0.558        0.212        0.003        0.083        165.090           
GPU 0     68                10                0.436        0.368        0.112        0.001        0.051        68.599            
GPU 0     54                8                 0.485        0.408        0.126        0.002        0.057        102.225           
GPU 0     38                5                 0.408        0.338        0.096        0.001        0.047        111.007           
GPU 0     58                9                 0.514        0.440        0.145        0.002        0.061        95.355            
GPU 0     20                3                 0.511        0.440        0.138        0.002        0.062        91.231            
GPU 0     24                4                 0.501        0.428        0.136        0.002        0.061        72.834            
GPU 0     60                9                 0.489        0.407        0.118        0.002        0.056        162.730           
GPU 0     0                 0                 0.531        0.449        0.141        0.002        0.062        39.757            
